,alpha,alpha_log__,hyper_alpha_mu,hyper_alpha_sd,hyper_alpha_sd_interval__,hyper_mu_mu,hyper_mu_sd,hyper_mu_sd_interval__,mu,mu_log__,y_pred
0,0.127199502382409,-2.061998540171747,0.24756033515791132,0.26450981293302084,-4.312295475705486,0.1828852394659489,1.5118405454961956,-2.503802684823489,0.011870147752066719,-4.433728622917666,0
1,0.0045720629299628186,-5.387790768935458,0.14738981318819203,0.4264100385156371,-3.8265350705860035,0.35918028553305564,1.0472133414290468,-2.8958182983110206,0.013040830144150589,-4.339670063148687,0
2,2.4020081099441094e-10,-22.149545829958594,1.9247180527218852,13.613942838369244,0.7569774309402572,2.3675133426707844,6.8027365555325225,-0.6626845274224721,0.007811356771694817,-4.852176607850431,0
3,1.2920253465121906e-10,-22.769639906728987,1.8278100623188032,13.958543944516425,0.8374467382426765,2.4582913512650735,6.722810739418823,-0.680541137700968,0.006671472179770756,-5.009914726801622,0
4,2.8076620570992664e-13,-28.90125408003755,1.7991894121534906,11.316905562603093,0.26491970806648485,0.6643019257090246,17.535302098227664,1.9621468668207689,0.03477867617062159,-3.358750833729763,0
5,5.011814196925277e-14,-30.62439333721299,1.086908396053919,5.974970539207696,-0.8532643848689231,0.9657233807483112,16.203768876688997,1.4512350969807932,0.015158476096218756,-4.189195425178124,0
6,3.568709595370234e-14,-30.963987229346223,1.375129064777963,6.523473174829226,-0.7255424887339837,0.8579869819471232,15.777450779428987,1.3181427284341627,0.019375474638494195,-3.9437472065721164,0
7,1.7511629399903192e-15,-33.97849629054497,0.2265092748188151,3.1441150187177422,-1.6791673954122959,1.569374500546133,11.271397238114343,0.25566299204699544,0.02114170863205171,-3.8565074772058128,0
8,5.70308433245369e-20,-44.310694720431364,1.5034509677629886,15.27880012326327,1.1744032762262888,2.2897399725832623,4.987799969617559,-1.1018682811914622,0.0095182886025338,-4.65454021498059,0
9,5.727723893826815e-20,-44.30638363427773,1.6250391671026343,15.925795557463028,1.3632646579151186,1.5924896838636151,11.212196192861416,0.2436373024343397,0.0017546926649452384,-6.345461557088874,0
10,1.3746878806824953e-21,-48.03606024339116,0.8913923630890664,18.390950232616678,2.4362149102787796,1.4389809055373062,8.62331940191343,-0.27709560683129547,0.04292594584868503,-3.148278837527326,0
11,9.90457112977019e-22,-48.36387566501327,0.6377787388956643,17.959240512558594,2.1747827379245446,1.7650863162227106,8.736671998467287,-0.25402279973557357,0.01945466025355832,-3.9396686358922275,0
12,2.906414724368073e-23,-51.89253687076328,0.6419063987969763,16.431388475610408,1.5270168456399427,1.5549915853517122,13.235369209239362,0.671185047969914,0.004603612121405491,-5.380914039845885,0
13,3.198113354831585e-23,-51.796896079541135,1.375337959382927,13.006046703267122,0.6203684193422709,1.7431568420372405,2.9271146082423636,-1.7634743929556964,0.07402587546634226,-2.6033405784336527,0
14,2.7207494917333966e-69,-157.87746402580635,1.2277536363133552,17.284205826257452,1.8507087025227222,1.7898070956000134,5.528605007954319,-0.9622384170527578,0.042634526305113794,-3.155090877319793,0
