Idx,Hour,DayCnt,DayYr,Connected
4932,12,205,257,7
4933,13,205,257,3
4934,14,205,257,3
4935,15,205,257,0
4936,16,205,257,4
4937,17,205,257,2
4938,18,205,257,3
4939,19,205,257,1
4940,20,205,257,0
4941,21,205,257,1
4942,22,205,257,2
4943,23,205,257,1
4944,0,206,258,0
4945,1,206,258,0
4946,2,206,258,0
4947,3,206,258,0
4948,4,206,258,0
4949,5,206,258,0
4950,6,206,258,4
4951,7,206,258,0
4952,8,206,258,3
4953,9,206,258,1
4954,10,206,258,1
4955,11,206,258,7
4956,12,206,258,5
4957,13,206,258,4
4958,14,206,258,5
4959,15,206,258,5
4960,16,206,258,3
4961,17,206,258,4
4962,18,206,258,2
4963,19,206,258,0
4964,20,206,258,2
4965,21,206,258,0
4966,22,206,258,1
4967,23,206,258,1
4968,0,207,259,0
4969,1,207,259,0
4970,2,207,259,0
4971,3,207,259,0
4972,4,207,259,0
4973,5,207,259,0
4974,6,207,259,0
4975,7,207,259,3
4976,8,207,259,3
4977,9,207,259,3
4978,10,207,259,1
4979,11,207,259,4
4980,12,207,259,3
4981,13,207,259,5
4982,14,207,259,5
4983,15,207,259,4
4984,16,207,259,3
4985,17,207,259,2
4986,18,207,259,3
4987,19,207,259,3
4988,20,207,259,1
4989,21,207,259,1
4990,22,207,259,1
4991,23,207,259,0
4992,0,208,260,0
4993,1,208,260,0
4994,2,208,260,0
4995,3,208,260,0
4996,4,208,260,0
4997,5,208,260,0
4998,6,208,260,0
4999,7,208,260,1
5000,8,208,260,2
5001,9,208,260,4
5002,10,208,260,2
5003,11,208,260,2
5004,12,208,260,5
5005,13,208,260,5
5006,14,208,260,2
5007,15,208,260,3
5008,16,208,260,0
5009,17,208,260,1
5010,18,208,260,1
5011,19,208,260,0
5012,20,208,260,1
5013,21,208,260,0
5014,22,208,260,1
5015,23,208,260,0
