,Hour,DayCnt,DayYr,Arrivals,Energy,Duration,Charging
843,3.0,35.0,183.0,0.0,0.0,0.0,0.0
844,4.0,35.0,183.0,0.0,0.0,0.0,0.0
845,5.0,35.0,183.0,1.0,2.056,0.25,0.25
846,6.0,35.0,183.0,3.0,19.812,3.1666666666666665,0.8333333333333334
847,7.0,35.0,183.0,11.0,126.691,2.4318181818181817,1.4090909090909092
848,8.0,35.0,183.0,13.0,123.285,2.1346153846153846,1.1923076923076923
849,9.0,35.0,183.0,5.0,66.523,1.1,1.1
850,10.0,35.0,183.0,1.0,8.378,1.5,0.75
851,11.0,35.0,183.0,8.0,103.094,2.125,1.59375
852,12.0,35.0,183.0,9.0,45.654,1.3888888888888888,0.8055555555555556
853,13.0,35.0,183.0,11.0,52.204,2.5454545454545454,0.7045454545454546
854,14.0,35.0,183.0,3.0,31.792,1.0833333333333333,1.0833333333333333
855,15.0,35.0,183.0,5.0,43.577,2.5,0.85
856,16.0,35.0,183.0,3.0,17.54,0.5,0.5
857,17.0,35.0,183.0,5.0,31.820999999999998,0.75,0.3
858,18.0,35.0,183.0,6.0,32.391,1.0,0.8333333333333334
859,19.0,35.0,183.0,3.0,14.264000000000001,0.5,0.5
860,20.0,35.0,183.0,1.0,7.308,1.25,1.0
861,21.0,35.0,183.0,0.0,0.0,0.0,0.0
862,22.0,35.0,183.0,2.0,52.50200000000001,2.375,2.0
863,23.0,35.0,183.0,3.0,52.542,5.25,1.5
864,0.0,36.0,194.0,0.0,0.0,0.0,0.0
865,1.0,36.0,194.0,0.0,0.0,0.0,0.0
866,2.0,36.0,194.0,0.0,0.0,0.0,0.0
867,3.0,36.0,194.0,0.0,0.0,0.0,0.0
868,4.0,36.0,194.0,0.0,0.0,0.0,0.0
869,5.0,36.0,194.0,1.0,2.37,0.5,0.5
870,6.0,36.0,194.0,5.0,52.4,2.35,1.6
871,7.0,36.0,194.0,8.0,87.19,3.0625,1.625
872,8.0,36.0,194.0,16.0,113.967,2.15625,0.875
873,9.0,36.0,194.0,3.0,24.427,2.8333333333333335,1.25
874,10.0,36.0,194.0,8.0,63.199999999999996,1.21875,0.96875
875,11.0,36.0,194.0,6.0,44.163,1.0,0.875
876,12.0,36.0,194.0,6.0,37.229,2.9583333333333335,0.9166666666666666
877,13.0,36.0,194.0,7.0,61.92100000000001,0.8571428571428571,0.8571428571428571
878,14.0,36.0,194.0,6.0,44.75199999999999,2.25,0.7083333333333334
879,15.0,36.0,194.0,4.0,47.611000000000004,2.625,0.75
880,16.0,36.0,194.0,3.0,25.944,1.3333333333333333,1.1666666666666667
881,17.0,36.0,194.0,7.0,37.812999999999995,1.1785714285714286,0.75
882,18.0,36.0,194.0,6.0,26.189999999999998,0.4583333333333333,0.4583333333333333
883,19.0,36.0,194.0,5.0,36.974000000000004,1.1,0.75
884,20.0,36.0,194.0,2.0,9.42,0.375,0.375
885,21.0,36.0,194.0,1.0,4.519,0.25,0.25
886,22.0,36.0,194.0,4.0,43.701,3.4375,0.8125
887,23.0,36.0,194.0,1.0,27.252,8.25,2.25
888,0.0,37.0,203.0,0.0,0.0,0.0,0.0
889,1.0,37.0,203.0,0.0,0.0,0.0,0.0
890,2.0,37.0,203.0,1.0,7.294,0.25,0.25
891,3.0,37.0,203.0,0.0,0.0,0.0,0.0
892,4.0,37.0,203.0,0.0,0.0,0.0,0.0
893,5.0,37.0,203.0,1.0,1.825,0.25,0.25
894,6.0,37.0,203.0,6.0,52.015,2.0,1.0416666666666667
895,7.0,37.0,203.0,9.0,82.10000000000001,2.7222222222222223,1.3055555555555556
896,8.0,37.0,203.0,9.0,56.093,2.138888888888889,0.8888888888888888
897,9.0,37.0,203.0,6.0,42.714000000000006,2.0833333333333335,0.8333333333333334
898,10.0,37.0,203.0,8.0,58.37600000000001,2.25,0.875
899,11.0,37.0,203.0,0.0,0.0,0.0,0.0
900,12.0,37.0,203.0,4.0,20.355,1.5625,0.6875
901,13.0,37.0,203.0,9.0,91.563,2.3055555555555554,1.7777777777777777
902,14.0,37.0,203.0,6.0,80.379,2.5,1.0
903,15.0,37.0,203.0,9.0,55.019,1.6666666666666667,0.8611111111111112
904,16.0,37.0,203.0,9.0,112.179,3.3055555555555554,1.3055555555555556
905,17.0,37.0,203.0,4.0,16.959999999999997,0.375,0.375
906,18.0,37.0,203.0,6.0,44.493,1.5833333333333333,0.875
907,19.0,37.0,203.0,3.0,15.043999999999999,1.3333333333333333,0.6666666666666666
908,20.0,37.0,203.0,1.0,5.895,0.5,0.5
909,21.0,37.0,203.0,2.0,9.208,0.625,0.625
910,22.0,37.0,203.0,2.0,53.623,4.25,2.25
911,23.0,37.0,203.0,3.0,45.312,3.0,1.4166666666666667
912,0.0,38.0,206.0,0.0,0.0,0.0,0.0
913,1.0,38.0,206.0,0.0,0.0,0.0,0.0
914,2.0,38.0,206.0,0.0,0.0,0.0,0.0
915,3.0,38.0,206.0,0.0,0.0,0.0,0.0
916,4.0,38.0,206.0,0.0,0.0,0.0,0.0
917,5.0,38.0,206.0,1.0,2.197,0.25,0.25
918,6.0,38.0,206.0,2.0,22.502,1.875,1.375
919,7.0,38.0,206.0,2.0,13.6,4.625,1.25
920,8.0,38.0,206.0,13.0,87.24,2.230769230769231,1.0384615384615385
921,9.0,38.0,206.0,5.0,36.93,1.7,1.2
922,10.0,38.0,206.0,6.0,51.059,3.4166666666666665,1.375
923,11.0,38.0,206.0,3.0,32.833,1.5833333333333333,1.4166666666666667
924,12.0,38.0,206.0,4.0,20.449,1.25,0.6875
925,13.0,38.0,206.0,7.0,89.427,2.2142857142857144,1.3571428571428572
926,14.0,38.0,206.0,8.0,61.650999999999996,3.09375,0.8125
927,15.0,38.0,206.0,7.0,54.961999999999996,3.3214285714285716,0.9642857142857143
928,16.0,38.0,206.0,1.0,2.502,0.75,0.25
929,17.0,38.0,206.0,6.0,55.93599999999999,1.0416666666666667,1.0416666666666667
930,18.0,38.0,206.0,4.0,42.566,1.375,1.25
931,19.0,38.0,206.0,2.0,12.806999999999999,1.25,1.0
932,20.0,38.0,206.0,2.0,10.571,0.625,0.625
933,21.0,38.0,206.0,1.0,16.028,1.5,1.5
934,22.0,38.0,206.0,2.0,24.64,4.625,1.25
935,23.0,38.0,206.0,2.0,54.477000000000004,6.25,2.625
936,0.0,39.0,207.0,1.0,8.698,9.0,1.5
937,1.0,39.0,207.0,0.0,0.0,0.0,0.0
938,2.0,39.0,207.0,0.0,0.0,0.0,0.0
939,3.0,39.0,207.0,0.0,0.0,0.0,0.0
940,4.0,39.0,207.0,0.0,0.0,0.0,0.0
941,5.0,39.0,207.0,2.0,7.643,0.5,0.5
942,6.0,39.0,207.0,0.0,0.0,0.0,0.0
943,7.0,39.0,207.0,5.0,54.42400000000001,2.95,1.4
944,8.0,39.0,207.0,14.0,103.779,2.0,1.1607142857142858
945,9.0,39.0,207.0,4.0,16.0,0.9375,0.6875
946,10.0,39.0,207.0,2.0,14.742,1.125,1.125
947,11.0,39.0,207.0,4.0,37.649,0.8125,0.6875
948,12.0,39.0,207.0,8.0,53.982000000000006,2.34375,0.8125
949,13.0,39.0,207.0,9.0,88.639,1.2777777777777777,1.0
950,14.0,39.0,207.0,5.0,44.48100000000001,4.4,0.8
951,15.0,39.0,207.0,2.0,34.7,5.0,1.625
952,16.0,39.0,207.0,5.0,28.539,2.1,0.55
953,17.0,39.0,207.0,4.0,15.481000000000002,1.0625,0.5625
954,18.0,39.0,207.0,2.0,17.658,1.25,1.0
955,19.0,39.0,207.0,4.0,17.955000000000002,0.5,0.5
956,20.0,39.0,207.0,3.0,49.367,1.3333333333333333,1.3333333333333333
957,21.0,39.0,207.0,0.0,0.0,0.0,0.0
958,22.0,39.0,207.0,2.0,30.168999999999997,5.25,1.375
959,23.0,39.0,207.0,0.0,0.0,0.0,0.0
960,0.0,40.0,213.0,0.0,0.0,0.0,0.0
961,1.0,40.0,213.0,0.0,0.0,0.0,0.0
962,2.0,40.0,213.0,0.0,0.0,0.0,0.0
963,3.0,40.0,213.0,0.0,0.0,0.0,0.0
964,4.0,40.0,213.0,0.0,0.0,0.0,0.0
965,5.0,40.0,213.0,1.0,1.949,0.5,0.25
966,6.0,40.0,213.0,1.0,12.888,2.5,2.25
967,7.0,40.0,213.0,8.0,82.505,3.9375,1.5625
968,8.0,40.0,213.0,10.0,113.293,2.025,1.175
969,9.0,40.0,213.0,5.0,36.717,2.05,0.8
970,10.0,40.0,213.0,4.0,14.975000000000001,1.1875,0.625
971,11.0,40.0,213.0,5.0,32.394999999999996,1.2,1.0
972,12.0,40.0,213.0,4.0,31.471999999999994,0.9375,0.8125
973,13.0,40.0,213.0,8.0,53.684,2.4375,0.9375
974,14.0,40.0,213.0,6.0,46.593999999999994,2.6666666666666665,1.125
975,15.0,40.0,213.0,5.0,53.900999999999996,3.7,1.55
976,16.0,40.0,213.0,2.0,33.34,1.25,1.25
977,17.0,40.0,213.0,1.0,2.081,0.25,0.25
978,18.0,40.0,213.0,3.0,13.629,0.6666666666666666,0.6666666666666666
979,19.0,40.0,213.0,5.0,44.111,0.85,0.8
980,20.0,40.0,213.0,1.0,1.746,0.25,0.25
981,21.0,40.0,213.0,0.0,0.0,0.0,0.0
982,22.0,40.0,213.0,2.0,9.449,4.625,0.625
983,23.0,40.0,213.0,2.0,36.985,6.25,1.625
984,0.0,41.0,215.0,0.0,0.0,0.0,0.0
985,1.0,41.0,215.0,0.0,0.0,0.0,0.0
986,2.0,41.0,215.0,0.0,0.0,0.0,0.0
987,3.0,41.0,215.0,0.0,0.0,0.0,0.0
988,4.0,41.0,215.0,0.0,0.0,0.0,0.0
989,5.0,41.0,215.0,0.0,0.0,0.0,0.0
990,6.0,41.0,215.0,3.0,33.506,1.4166666666666667,1.1666666666666667
991,7.0,41.0,215.0,8.0,70.503,3.375,1.34375
992,8.0,41.0,215.0,12.0,85.10899999999998,2.7291666666666665,0.9166666666666666
993,9.0,41.0,215.0,5.0,59.086999999999996,1.65,1.15
994,10.0,41.0,215.0,2.0,17.961,1.875,1.25
995,11.0,41.0,215.0,4.0,28.379999999999995,1.4375,1.0
996,12.0,41.0,215.0,6.0,40.165,1.1666666666666667,0.6666666666666666
997,13.0,41.0,215.0,6.0,45.262,4.333333333333333,0.875
998,14.0,41.0,215.0,2.0,14.547,5.5,1.0
999,15.0,41.0,215.0,5.0,78.491,5.35,1.4
1000,16.0,41.0,215.0,5.0,27.238000000000003,1.15,0.7
1001,17.0,41.0,215.0,1.0,32.391,2.25,2.25
1002,18.0,41.0,215.0,5.0,98.67100000000002,2.45,2.2
1003,19.0,41.0,215.0,0.0,0.0,0.0,0.0
1004,20.0,41.0,215.0,0.0,0.0,0.0,0.0
1005,21.0,41.0,215.0,1.0,2.557,1.0,0.75
1006,22.0,41.0,215.0,3.0,36.129,3.6666666666666665,1.4166666666666667
1007,23.0,41.0,215.0,0.0,0.0,0.0,0.0
1008,0.0,42.0,225.0,0.0,0.0,0.0,0.0
1009,1.0,42.0,225.0,1.0,14.755,4.5,3.75
1010,2.0,42.0,225.0,0.0,0.0,0.0,0.0
1011,3.0,42.0,225.0,0.0,0.0,0.0,0.0
1012,4.0,42.0,225.0,0.0,0.0,0.0,0.0
1013,5.0,42.0,225.0,1.0,2.3040000000000003,0.5,0.5
1014,6.0,42.0,225.0,2.0,19.913,1.5,1.5
1015,7.0,42.0,225.0,3.0,23.722,1.0,0.8333333333333334
1016,8.0,42.0,225.0,4.0,37.887,1.125,1.0625
1017,9.0,42.0,225.0,4.0,26.784999999999997,2.1875,1.0
1018,10.0,42.0,225.0,2.0,12.169,0.875,0.75
1019,11.0,42.0,225.0,2.0,40.809,1.625,1.625
1020,12.0,42.0,225.0,5.0,19.076999999999998,1.0,0.6
1021,13.0,42.0,225.0,6.0,44.508,0.7916666666666666,0.6666666666666666
1022,14.0,42.0,225.0,4.0,24.404,1.125,1.0
1023,15.0,42.0,225.0,4.0,10.642,0.3125,0.3125
1024,16.0,42.0,225.0,2.0,11.2,0.5,0.5
1025,17.0,42.0,225.0,5.0,55.171,0.95,0.95
1026,18.0,42.0,225.0,5.0,29.762999999999998,0.8,0.7
1027,19.0,42.0,225.0,2.0,26.811,1.25,1.25
1028,20.0,42.0,225.0,0.0,0.0,0.0,0.0
1029,21.0,42.0,225.0,0.0,0.0,0.0,0.0
1030,22.0,42.0,225.0,1.0,74.40899999999998,5.25,5.25
1031,23.0,42.0,225.0,0.0,0.0,0.0,0.0
1032,0.0,43.0,228.0,0.0,0.0,0.0,0.0
1033,1.0,43.0,228.0,0.0,0.0,0.0,0.0
1034,2.0,43.0,228.0,0.0,0.0,0.0,0.0
1035,3.0,43.0,228.0,0.0,0.0,0.0,0.0
1036,4.0,43.0,228.0,0.0,0.0,0.0,0.0
1037,5.0,43.0,228.0,1.0,2.296,0.25,0.25
1038,6.0,43.0,228.0,1.0,11.013,2.25,2.0
1039,7.0,43.0,228.0,0.0,0.0,0.0,0.0
1040,8.0,43.0,228.0,10.0,67.443,1.3,1.0
1041,9.0,43.0,228.0,4.0,19.134999999999998,0.8125,0.5
1042,10.0,43.0,228.0,3.0,29.842,0.8333333333333334,0.8333333333333334
1043,11.0,43.0,228.0,5.0,35.977000000000004,2.7,2.55
1044,12.0,43.0,228.0,6.0,28.282999999999998,2.25,0.5833333333333334
1045,13.0,43.0,228.0,4.0,32.476,0.8125,0.8125
1046,14.0,43.0,228.0,2.0,22.502000000000002,9.625,1.25
1047,15.0,43.0,228.0,8.0,74.502,1.875,1.0
1048,16.0,43.0,228.0,6.0,49.477999999999994,4.916666666666667,1.4166666666666667
1049,17.0,43.0,228.0,1.0,5.329,1.25,0.75
1050,18.0,43.0,228.0,3.0,27.964,1.25,1.1666666666666667
1051,19.0,43.0,228.0,0.0,0.0,0.0,0.0
1052,20.0,43.0,228.0,0.0,0.0,0.0,0.0
1053,21.0,43.0,228.0,1.0,2.474,0.25,0.25
1054,22.0,43.0,228.0,3.0,70.272,4.166666666666667,2.25
1055,23.0,43.0,228.0,1.0,21.172,4.25,2.0
1056,0.0,44.0,230.0,0.0,0.0,0.0,0.0
1057,1.0,44.0,230.0,0.0,0.0,0.0,0.0
1058,2.0,44.0,230.0,0.0,0.0,0.0,0.0
1059,3.0,44.0,230.0,0.0,0.0,0.0,0.0
1060,4.0,44.0,230.0,0.0,0.0,0.0,0.0
1061,5.0,44.0,230.0,1.0,1.836,0.25,0.25
1062,6.0,44.0,230.0,2.0,17.744,4.875,1.375
1063,7.0,44.0,230.0,2.0,11.972000000000001,0.625,0.625
1064,8.0,44.0,230.0,7.0,68.231,2.107142857142857,1.25
1065,9.0,44.0,230.0,5.0,28.988000000000003,2.15,0.75
1066,10.0,44.0,230.0,3.0,19.411,0.5833333333333334,0.5833333333333334
1067,11.0,44.0,230.0,3.0,8.117,0.3333333333333333,0.3333333333333333
1068,12.0,44.0,230.0,6.0,51.940000000000005,0.9583333333333334,0.9583333333333334
1069,13.0,44.0,230.0,4.0,42.021,1.0625,1.0625
1070,14.0,44.0,230.0,2.0,21.592,5.875,1.5
1071,15.0,44.0,230.0,7.0,61.961999999999996,4.035714285714286,0.9285714285714286
1072,16.0,44.0,230.0,4.0,34.033,2.625,0.75
1073,17.0,44.0,230.0,5.0,38.36600000000001,0.65,0.65
1074,18.0,44.0,230.0,4.0,80.091,2.6875,2.5
1075,19.0,44.0,230.0,3.0,19.062,1.3333333333333333,0.9166666666666666
1076,20.0,44.0,230.0,4.0,43.35,1.125,1.125
1077,21.0,44.0,230.0,1.0,43.666,6.0,5.5
1078,22.0,44.0,230.0,1.0,25.64,4.5,2.5
1079,23.0,44.0,230.0,1.0,48.702,4.0,4.0
1080,0.0,45.0,233.0,0.0,0.0,0.0,0.0
1081,1.0,45.0,233.0,1.0,12.754,1.0,1.0
1082,2.0,45.0,233.0,0.0,0.0,0.0,0.0
1083,3.0,45.0,233.0,0.0,0.0,0.0,0.0
1084,4.0,45.0,233.0,0.0,0.0,0.0,0.0
1085,5.0,45.0,233.0,0.0,0.0,0.0,0.0
1086,6.0,45.0,233.0,1.0,4.7,0.75,0.75
1087,7.0,45.0,233.0,1.0,11.6,5.0,2.0
1088,8.0,45.0,233.0,2.0,23.872999999999998,0.875,0.875
1089,9.0,45.0,233.0,1.0,16.928,1.5,1.5
1090,10.0,45.0,233.0,3.0,10.719999999999999,0.6666666666666666,0.5
1091,11.0,45.0,233.0,2.0,20.713,2.25,1.25
1092,12.0,45.0,233.0,1.0,8.111,2.0,1.25
1093,13.0,45.0,233.0,1.0,9.046,1.25,1.25
1094,14.0,45.0,233.0,1.0,7.286,0.5,0.5
1095,15.0,45.0,233.0,2.0,10.986,0.875,0.875
1096,16.0,45.0,233.0,1.0,2.823,0.5,0.5
1097,17.0,45.0,233.0,0.0,0.0,0.0,0.0
1098,18.0,45.0,233.0,0.0,0.0,0.0,0.0
1099,19.0,45.0,233.0,1.0,27.887,2.0,2.0
1100,20.0,45.0,233.0,0.0,0.0,0.0,0.0
1101,21.0,45.0,233.0,2.0,20.801000000000002,5.25,1.625
1102,22.0,45.0,233.0,0.0,0.0,0.0,0.0
1103,23.0,45.0,233.0,0.0,0.0,0.0,0.0
1104,0.0,46.0,236.0,0.0,0.0,0.0,0.0
1105,1.0,46.0,236.0,0.0,0.0,0.0,0.0
1106,2.0,46.0,236.0,0.0,0.0,0.0,0.0
1107,3.0,46.0,236.0,0.0,0.0,0.0,0.0
1108,4.0,46.0,236.0,0.0,0.0,0.0,0.0
1109,5.0,46.0,236.0,1.0,12.738,6.0,2.25
1110,6.0,46.0,236.0,1.0,0.942,0.25,0.25
1111,7.0,46.0,236.0,2.0,9.964,0.75,0.625
1112,8.0,46.0,236.0,9.0,59.10999999999999,1.6111111111111112,0.9722222222222222
1113,9.0,46.0,236.0,1.0,15.744000000000002,2.25,2.0
1114,10.0,46.0,236.0,6.0,63.742,1.5416666666666667,1.2916666666666667
1115,11.0,46.0,236.0,7.0,45.438,1.1071428571428572,0.7857142857142857
1116,12.0,46.0,236.0,2.0,7.452999999999999,0.75,0.625
1117,13.0,46.0,236.0,3.0,18.298000000000002,7.5,0.9166666666666666
1118,14.0,46.0,236.0,8.0,71.16299999999998,2.0625,1.09375
1119,15.0,46.0,236.0,6.0,46.255,2.375,0.75
1120,16.0,46.0,236.0,6.0,61.015,3.8333333333333335,1.125
1121,17.0,46.0,236.0,2.0,9.434,1.0,1.0
1122,18.0,46.0,236.0,2.0,24.750999999999998,1.625,1.5
1123,19.0,46.0,236.0,5.0,37.773999999999994,0.8,0.8
1124,20.0,46.0,236.0,1.0,4.089,0.25,0.25
1125,21.0,46.0,236.0,1.0,50.333,5.0,5.0
1126,22.0,46.0,236.0,2.0,14.872,2.75,1.125
1127,23.0,46.0,236.0,2.0,78.438,5.375,3.5
1128,0.0,47.0,237.0,0.0,0.0,0.0,0.0
1129,1.0,47.0,237.0,0.0,0.0,0.0,0.0
1130,2.0,47.0,237.0,0.0,0.0,0.0,0.0
1131,3.0,47.0,237.0,0.0,0.0,0.0,0.0
1132,4.0,47.0,237.0,0.0,0.0,0.0,0.0
1133,5.0,47.0,237.0,1.0,9.781,4.25,1.75
1134,6.0,47.0,237.0,2.0,24.948,1.375,1.25
1135,7.0,47.0,237.0,2.0,18.218000000000004,1.125,1.0
1136,8.0,47.0,237.0,5.0,25.409,2.0,0.75
1137,9.0,47.0,237.0,5.0,34.254999999999995,1.15,0.8
1138,10.0,47.0,237.0,5.0,41.159,1.4,2.0
1139,11.0,47.0,237.0,5.0,53.377,3.45,1.4
1140,12.0,47.0,237.0,6.0,23.161,2.5,0.625
1141,13.0,47.0,237.0,2.0,16.289,1.25,1.25
1142,14.0,47.0,237.0,2.0,16.119,1.125,1.125
1143,15.0,47.0,237.0,5.0,45.898,2.2,0.85
1144,16.0,47.0,237.0,6.0,53.22599999999999,3.3333333333333335,0.8333333333333334
1145,17.0,47.0,237.0,4.0,31.933999999999997,3.125,1.1875
1146,18.0,47.0,237.0,4.0,41.036,1.4375,1.125
1147,19.0,47.0,237.0,5.0,46.918000000000006,0.85,0.85
1148,20.0,47.0,237.0,1.0,4.809,1.0,1.0
1149,21.0,47.0,237.0,2.0,38.12,3.0,1.375
1150,22.0,47.0,237.0,2.0,57.148999999999994,6.375,2.625
1151,23.0,47.0,237.0,1.0,11.235,4.25,1.25
1152,0.0,48.0,242.0,0.0,0.0,0.0,0.0
1153,1.0,48.0,242.0,0.0,0.0,0.0,0.0
1154,2.0,48.0,242.0,0.0,0.0,0.0,0.0
1155,3.0,48.0,242.0,0.0,0.0,0.0,0.0
1156,4.0,48.0,242.0,0.0,0.0,0.0,0.0
1157,5.0,48.0,242.0,1.0,2.508,0.5,0.5
1158,6.0,48.0,242.0,3.0,27.034,1.6666666666666667,1.25
1159,7.0,48.0,242.0,2.0,10.507,1.875,1.0
1160,8.0,48.0,242.0,8.0,50.08,2.09375,0.96875
1161,9.0,48.0,242.0,3.0,20.680999999999997,1.25,1.0
1162,10.0,48.0,242.0,7.0,62.11,2.4642857142857144,0.9642857142857143
1163,11.0,48.0,242.0,5.0,30.290999999999997,0.9,0.85
1164,12.0,48.0,242.0,8.0,50.712,2.28125,1.0
1165,13.0,48.0,242.0,3.0,9.59,0.75,0.6666666666666666
1166,14.0,48.0,242.0,5.0,58.19199999999999,4.6,1.3
1167,15.0,48.0,242.0,9.0,94.31400000000001,2.861111111111111,1.3333333333333333
1168,16.0,48.0,242.0,3.0,19.01,1.0833333333333333,1.0833333333333333
1169,17.0,48.0,242.0,2.0,9.326,4.0,0.5
1170,18.0,48.0,242.0,3.0,34.882,1.0833333333333333,1.0833333333333333
1171,19.0,48.0,242.0,1.0,8.347000000000001,5.5,1.25
1172,20.0,48.0,242.0,1.0,4.566,0.25,0.25
1173,21.0,48.0,242.0,2.0,80.453,3.125,3.0
1174,22.0,48.0,242.0,1.0,10.395,4.25,1.25
1175,23.0,48.0,242.0,2.0,28.285,2.25,1.375
1176,0.0,49.0,243.0,0.0,0.0,0.0,0.0
1177,1.0,49.0,243.0,0.0,0.0,0.0,0.0
1178,2.0,49.0,243.0,0.0,0.0,0.0,0.0
1179,3.0,49.0,243.0,0.0,0.0,0.0,0.0
1180,4.0,49.0,243.0,0.0,0.0,0.0,0.0
1181,5.0,49.0,243.0,1.0,2.447,0.5,0.5
1182,6.0,49.0,243.0,2.0,17.555,1.625,1.25
1183,7.0,49.0,243.0,3.0,18.994999999999997,0.5,0.4166666666666667
1184,8.0,49.0,243.0,7.0,68.69,1.8571428571428572,1.1785714285714286
1185,9.0,49.0,243.0,7.0,49.633,1.3571428571428572,1.0
1186,10.0,49.0,243.0,1.0,4.039,0.25,0.25
1187,11.0,49.0,243.0,3.0,16.567,1.5,0.6666666666666666
1188,12.0,49.0,243.0,6.0,34.295,1.2916666666666667,0.7083333333333334
1189,13.0,49.0,243.0,5.0,67.20400000000001,8.25,2.3
1190,14.0,49.0,243.0,7.0,93.223,2.392857142857143,1.7142857142857142
1191,15.0,49.0,243.0,6.0,35.332,4.833333333333333,0.9166666666666666
1192,16.0,49.0,243.0,4.0,26.77,4.75,0.75
1193,17.0,49.0,243.0,3.0,23.546000000000003,1.5833333333333333,1.0
1194,18.0,49.0,243.0,3.0,22.016,0.6666666666666666,0.6666666666666666
1195,19.0,49.0,243.0,4.0,28.051,1.75,0.875
1196,20.0,49.0,243.0,4.0,20.887,0.5625,0.5
1197,21.0,49.0,243.0,0.0,0.0,0.0,0.0
1198,22.0,49.0,243.0,2.0,58.346,4.625,2.625
1199,23.0,49.0,243.0,1.0,28.103,4.25,2.75
1200,0.0,50.0,255.0,0.0,0.0,0.0,0.0
1201,1.0,50.0,255.0,0.0,0.0,0.0,0.0
1202,2.0,50.0,255.0,0.0,0.0,0.0,0.0
1203,3.0,50.0,255.0,0.0,0.0,0.0,0.0
1204,4.0,50.0,255.0,0.0,0.0,0.0,0.0
1205,5.0,50.0,255.0,1.0,9.501,9.25,1.75
1206,6.0,50.0,255.0,3.0,30.78,1.0833333333333333,1.0833333333333333
1207,7.0,50.0,255.0,0.0,0.0,0.0,0.0
1208,8.0,50.0,255.0,2.0,19.459,1.25,1.25
1209,9.0,50.0,255.0,1.0,11.159,1.0,1.0
1210,10.0,50.0,255.0,3.0,30.163,0.9166666666666666,0.9166666666666666
1211,11.0,50.0,255.0,5.0,29.259000000000004,0.85,0.75
1212,12.0,50.0,255.0,4.0,13.63,1.3125,0.5625
1213,13.0,50.0,255.0,2.0,7.6610000000000005,5.25,0.5
1214,14.0,50.0,255.0,3.0,18.067,0.5833333333333334,0.5833333333333334
1215,15.0,50.0,255.0,1.0,12.438,1.0,1.0
1216,16.0,50.0,255.0,3.0,9.897,0.25,0.25
1217,17.0,50.0,255.0,0.0,0.0,0.0,0.0
1218,18.0,50.0,255.0,0.0,0.0,0.0,0.0
1219,19.0,50.0,255.0,1.0,14.168,1.0,1.0
1220,20.0,50.0,255.0,1.0,20.081,9.75,3.0
1221,21.0,50.0,255.0,1.0,49.988,5.75,4.0
1222,22.0,50.0,255.0,0.0,0.0,0.0,0.0
1223,23.0,50.0,255.0,0.0,0.0,0.0,0.0
1224,0.0,51.0,256.0,0.0,0.0,0.0,0.0
1225,1.0,51.0,256.0,0.0,0.0,0.0,0.0
1226,2.0,51.0,256.0,0.0,0.0,0.0,0.0
1227,3.0,51.0,256.0,0.0,0.0,0.0,0.0
1228,4.0,51.0,256.0,0.0,0.0,0.0,0.0
1229,5.0,51.0,256.0,1.0,11.06,6.25,2.0
1230,6.0,51.0,256.0,0.0,0.0,0.0,0.0
1231,7.0,51.0,256.0,1.0,37.487,2.75,2.75
1232,8.0,51.0,256.0,1.0,55.06,5.5,4.75
1233,9.0,51.0,256.0,0.0,0.0,0.0,0.0
1234,10.0,51.0,256.0,1.0,8.249,1.5,1.25
1235,11.0,51.0,256.0,0.0,0.0,0.0,0.0
1236,12.0,51.0,256.0,1.0,14.542,3.25,3.25
1237,13.0,51.0,256.0,2.0,24.378,1.125,1.125
1238,14.0,51.0,256.0,1.0,2.901,0.25,0.25
1239,15.0,51.0,256.0,1.0,0.996,0.25,0.25
1240,16.0,51.0,256.0,0.0,0.0,0.0,0.0
1241,17.0,51.0,256.0,0.0,0.0,0.0,0.0
1242,18.0,51.0,256.0,1.0,11.103,1.25,1.25
1243,19.0,51.0,256.0,0.0,0.0,0.0,0.0
1244,20.0,51.0,256.0,2.0,25.348,2.25,1.75
1245,21.0,51.0,256.0,0.0,0.0,0.0,0.0
1246,22.0,51.0,256.0,1.0,18.319000000000006,4.25,2.5
1247,23.0,51.0,256.0,0.0,0.0,0.0,0.0
1248,0.0,52.0,257.0,0.0,0.0,0.0,0.0
1249,1.0,52.0,257.0,0.0,0.0,0.0,0.0
1250,2.0,52.0,257.0,0.0,0.0,0.0,0.0
1251,3.0,52.0,257.0,0.0,0.0,0.0,0.0
1252,4.0,52.0,257.0,0.0,0.0,0.0,0.0
1253,5.0,52.0,257.0,0.0,0.0,0.0,0.0
1254,6.0,52.0,257.0,2.0,13.979000000000001,1.375,1.25
1255,7.0,52.0,257.0,2.0,15.874999999999998,1.0,1.0
1256,8.0,52.0,257.0,4.0,63.251999999999995,4.5,3.625
1257,9.0,52.0,257.0,1.0,6.359,1.0,0.5
1258,10.0,52.0,257.0,5.0,28.339,1.0,1.0
1259,11.0,52.0,257.0,3.0,16.371000000000002,0.5833333333333334,0.5833333333333334
1260,12.0,52.0,257.0,7.0,71.92600000000002,3.0357142857142856,1.5714285714285714
1261,13.0,52.0,257.0,3.0,21.375,7.583333333333333,0.75
1262,14.0,52.0,257.0,3.0,25.61,3.4166666666666665,0.8333333333333334
1263,15.0,52.0,257.0,0.0,0.0,0.0,0.0
