,EVSE ID,Port Number,Station Name,Plug In Event Id,Start Date,End Date,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),Ended By,Port Type,City,Latitude,Longitude,User ID,Driver Postal Code,Duration (h),Charging (h),DayofYr,DayofWk,isWeekday,Year,StartHr,EndHr,AvgPwr,Date,dayCount
13528,153363,1B,RMP NTO OFFICE / NTO WEST LOT FC,1443,2018-09-14 11:32:38,2018-09-14 12:09:22,0 days 00:36:44.000000000,0 days 00:36:36.000000000,23.005,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,1134601,84045,0.25,0.25,257,4,1,2018,11.5,12.25,92.02,2018-9-14,184
13522,210225,1,PACKSIZE / CLEAN AIR 13,1536941854,2018-09-14 10:17:41,2018-09-14 17:10:19,0 days 06:52:38.000000000,0 days 02:31:00.000000000,13.217,Plug Out at Vehicle,Level 2,Salt Lake City,40.742527,-111.98111000000002,348887,84096,3.5,1.25,257,4,1,2018,10.25,17.25,3.7762857142857142,2018-9-14,184
13521,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,1536941592,2018-09-14 10:13:18,2018-09-14 10:43:39,0 days 00:30:21.000000000,0 days 00:30:12.000000000,8.998,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,2124091,75214,0.25,0.25,257,4,1,2018,10.25,10.75,35.992,2018-9-14,184
13520,210207,1,TEST / CLEAN AIR 9,379,2018-09-14 10:07:40,2018-09-14 13:00:04,0 days 02:52:27.000000000,0 days 00:46:48.000000000,4.364,Plug Out at Vehicle,Level 2,Salt Lake City,40.742496,-111.98101799999999,1671101,84103,1.5,0.5,257,4,1,2018,10.0,13.0,2.909333333333333,2018-9-14,184
13519,204577,1,PACKSIZE / CLEAN AIR 4,445,2018-09-14 09:47:42,2018-09-14 11:39:01,0 days 01:51:22.000000000,0 days 01:50:58.000000000,6.05,Plug Out at Vehicle,Level 2,Salt Lake City,40.742542,-111.981163,2906431,84036,1.0,1.0,257,4,1,2018,9.75,11.75,6.05,2018-9-14,184
13513,210225,2,PACKSIZE / CLEAN AIR 13,441,2018-09-14 09:03:38,2018-09-15 23:14:47,1 days 14:11:10.000000000,0 days 01:08:51.000000000,6.228,CPS Server,Level 2,Salt Lake City,40.742527,-111.98111000000002,1968591,84054,7.0,0.5,257,4,1,2018,9.0,23.25,0.8897142857142857,2018-9-14,184
13518,128725,2,RMP NTO OFFICE / STATION 1,1376,2018-09-14 09:37:14,2018-09-15 11:38:18,1 days 02:01:04.000000000,0 days 01:21:44.000000000,4.87,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,1619891,84116,1.0,0.75,257,4,1,2018,9.5,11.75,4.87,2018-9-14,184
13517,210199,2,PACKSIZE / CLEAN AIR 6,415,2018-09-14 09:34:47,2018-09-14 11:39:03,0 days 02:04:16.000000000,0 days 01:05:34.000000000,3.2910000000000004,Plug Out at Vehicle,Level 2,Salt Lake City,40.742577000000004,-111.981323,803613,84054,1.0,0.5,257,4,1,2018,9.5,11.75,3.2910000000000004,2018-9-14,184
13516,167347,1,PUBLIC USE / 159 S. MAIN ST,1808,2018-09-14 09:20:41,2018-09-14 11:45:08,0 days 02:24:30.000000000,0 days 02:23:58.000000000,8.868,Customer,Level 2,Salt Lake City,40.76569,-111.890976,630723,84070,1.25,1.25,257,4,1,2018,9.25,11.75,7.0944,2018-9-14,184
13515,167713,1,PUBLIC USE / LIBERTY PARK,1536938376,2018-09-14 09:19:43,2018-09-14 12:32:26,0 days 03:12:42.000000000,0 days 02:06:38.000000000,5.542000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,2743471,84102,1.5,1.0,257,4,1,2018,9.25,12.5,3.694666666666667,2018-9-14,184
13514,210213,1,PACKSIZE / CLEAN AIR 11,244,2018-09-14 09:04:11,2018-09-14 17:19:55,0 days 08:15:44.000000000,0 days 04:57:18.000000000,13.538,Plug Out at Vehicle,Level 2,Salt Lake City,40.742413,-111.98162099999999,1301971,84111,4.25,2.5,257,4,1,2018,9.0,17.25,3.1854117647058824,2018-9-14,184
13523,210191,1,PACKSIZE / CLEAN AIR 8,72,2018-09-14 10:18:13,2018-09-14 14:11:18,0 days 03:53:05.000000000,0 days 01:53:31.000000000,5.625,Customer,Level 2,Salt Lake City,40.742515999999995,-111.981026,2924521,84010,2.0,1.0,257,4,1,2018,10.25,14.25,2.8125,2018-9-14,184
13921,144179,1,FLEET / SLC FACILITIES,796,2018-09-20 14:33:33,2018-09-21 08:06:42,0 days 17:33:08.000000000,0 days 06:03:06.000000000,35.196,Plug Out at Vehicle,Level 2,Salt Lake City,40.75592,-111.8834,55141V,,8.75,3.0,263,3,1,2018,14.5,8.0,4.0224,2018-9-20,188
13922,167437,1,PUBLIC USE / 300 SOUTH,1537475611,2018-09-20 14:33:37,2018-09-20 18:23:52,0 days 03:50:14.000000000,0 days 03:33:03.000000000,12.284,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,313075,84041,2.0,1.75,263,3,1,2018,14.5,18.5,6.142,2018-9-20,188
13923,128725,2,RMP NTO OFFICE / STATION 1,1387,2018-09-20 14:35:43,2018-09-21 18:59:10,1 days 04:23:26.000000000,0 days 07:55:36.000000000,44.63,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,1619891,84116,2.25,4.0,263,3,1,2018,14.5,19.0,19.83555555555556,2018-9-20,188
13928,153363,1B,RMP NTO OFFICE / NTO WEST LOT FC,1469,2018-09-20 15:21:44,2018-09-20 15:41:21,0 days 00:19:37.000000000,0 days 00:19:28.000000000,11.395,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,879011,84123,0.25,0.25,263,3,1,2018,15.25,15.75,45.58,2018-9-20,188
13925,117511,2,FLEET / FLEET,1318,2018-09-20 15:10:11,2018-09-21 07:26:49,0 days 16:16:38.000000000,0 days 00:14:06.000000000,0.456,Plug Out at Vehicle,Level 2,Salt Lake City,40.758659,-111.946701,6577V,,8.25,0.0,263,3,1,2018,15.25,7.5,0.05527272727272727,2018-9-20,188
13926,352051,2,SALT LAKE CITY / COMPLAINCE 1,299,2018-09-20 15:11:15,2018-09-20 15:28:29,0 days 00:17:16.000000000,0 days 00:17:06.000000000,1.7180000000000002,Plug Out at Vehicle,Level 2,Salt Lake City,40.755736999999996,-111.88454399999999,33361V,,0.25,0.25,263,3,1,2018,15.25,15.5,6.872000000000001,2018-9-20,188
13927,167437,2,PUBLIC USE / 300 SOUTH,649,2018-09-20 15:11:55,2018-09-20 17:20:51,0 days 02:08:58.000000000,0 days 02:08:46.000000000,5.696000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1585641,84037,1.0,1.0,263,3,1,2018,15.25,17.25,5.696000000000001,2018-9-20,188
13920,210225,1,PACKSIZE / CLEAN AIR 13,448,2018-09-20 14:30:55,2018-09-20 16:42:18,0 days 02:11:22.000000000,0 days 01:23:51.000000000,3.2689999999999997,Plug Out at Vehicle,Level 2,Salt Lake City,40.742527,-111.98111000000002,1087321,84096,1.0,0.75,263,3,1,2018,14.5,16.75,3.2689999999999997,2018-9-20,188
13924,117979,2,FLEET / LIBRARY POOL,193,2018-09-20 15:07:10,2018-09-24 10:29:03,3 days 19:21:53.000000000,0 days 03:38:45.000000000,8.431000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.758465,-111.883247,6573V,,9.75,1.75,263,3,1,2018,15.0,10.5,0.8647179487179488,2018-9-20,188
13919,167485,1,PUBLIC USE / LIBRARY SQUA P1,247,2018-09-20 13:57:23,2018-09-20 16:13:56,0 days 02:16:33.000000000,0 days 02:16:17.000000000,13.877,Plug Out at Vehicle,Level 2,Salt Lake City,40.759426,-111.883629,838926,84103,1.25,1.25,263,3,1,2018,14.0,16.25,11.101600000000001,2018-9-20,188
13908,186415,2,RMP NTO OFFICE / NTO WEST LOT 3,968,2018-09-20 12:53:25,2018-09-20 16:17:45,0 days 03:24:18.000000000,0 days 01:49:22.000000000,5.08,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,524569,84093,1.75,1.0,263,3,1,2018,13.0,16.25,2.902857142857143,2018-9-20,188
13917,210207,2,TEST / CLEAN AIR 9,387,2018-09-20 13:50:50,2018-09-20 16:55:53,0 days 03:05:03.000000000,0 days 01:04:34.000000000,3.18,Plug Out at Vehicle,Level 2,Salt Lake City,40.742496,-111.98101799999999,1092231,84111,1.5,0.5,263,3,1,2018,13.75,17.0,2.12,2018-9-20,188
13916,182139,2,PUBLIC USE / SUGAR HOUSE,1644,2018-09-20 13:47:47,2018-09-20 14:08:35,0 days 00:20:47.000000000,0 days 00:20:35.000000000,1.0959999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,253251,84041,0.25,0.25,263,3,1,2018,13.75,14.25,4.3839999999999995,2018-9-20,188
13915,167347,2,PUBLIC USE / 159 S. MAIN ST,1845,2018-09-20 13:42:07,2018-09-20 16:05:07,0 days 02:23:03.000000000,0 days 01:11:45.000000000,3.583,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,1670731,84092,1.25,0.5,263,3,1,2018,13.75,16.0,2.8664,2018-9-20,188
13914,167175,1,PUBLIC USE / PIONEER PARK,966,2018-09-20 13:27:27,2018-09-20 15:19:07,0 days 01:51:40.000000000,0 days 01:32:56.000000000,6.075,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,1151281,84118,1.0,0.75,263,3,1,2018,13.5,15.25,6.075,2018-9-20,188
13913,210199,2,PACKSIZE / CLEAN AIR 6,420,2018-09-20 13:07:43,2018-09-20 14:03:02,0 days 00:55:20.000000000,0 days 00:17:38.000000000,1.416,CPS Server,Level 2,Salt Lake City,40.742577000000004,-111.981323,1968591,84054,0.5,0.25,263,3,1,2018,13.0,14.0,2.832,2018-9-20,188
13912,165161,2,PUBLIC USE / SORENSON MULTIC,188,2018-09-20 13:06:16,2018-09-20 14:40:44,0 days 01:34:31.000000000,0 days 01:34:17.000000000,2.822,Plug Out at Vehicle,Level 2,Salt Lake City,40.740749,-111.914368,729853,84105,0.75,0.75,263,3,1,2018,13.0,14.75,3.7626666666666666,2018-9-20,188
13911,183643,2,RMP NTO OFFICE / NTO WEST LOT 2,1020,2018-09-20 12:59:03,2018-09-20 15:58:57,0 days 02:59:56.000000000,0 days 02:59:42.000000000,9.355,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,829009,84020,1.5,1.5,263,3,1,2018,13.0,16.0,6.236666666666667,2018-9-20,188
13910,186285,1,RMP NTO OFFICE / NTO WEST LOT 1,1025,2018-09-20 12:58:35,2018-09-20 17:06:11,0 days 04:07:36.000000000,0 days 02:51:39.000000000,10.795,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,1994131,84116,2.0,1.5,263,3,1,2018,13.0,17.0,5.3975,2018-9-20,188
13909,186415,1,RMP NTO OFFICE / NTO WEST LOT 3,969,2018-09-20 12:55:27,2018-09-20 17:14:45,0 days 04:19:15.000000000,0 days 02:51:07.000000000,11.502,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,447091,84401,2.25,1.5,263,3,1,2018,13.0,17.25,5.112,2018-9-20,188
13929,352031,2,SALT LAKE CITY / SLC COMPLIANCE2,417,2018-09-20 15:47:18,2018-09-20 21:11:41,0 days 05:24:22.000000000,0 days 02:52:35.000000000,16.935,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,45631V,,2.75,1.5,263,3,1,2018,15.75,21.25,6.158181818181817,2018-9-20,188
13918,121987,2,FLEET / PSB-FIRE 2,1217,2018-09-20 13:57:14,2018-09-21 09:16:02,0 days 19:18:48.000000000,0 days 00:23:09.000000000,1.325,Plug Out at Vehicle,Level 2,Salt Lake City,40.758915,-111.882034,6585V,,9.75,0.25,263,3,1,2018,14.0,9.25,0.1358974358974359,2018-9-20,188
13930,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,1537480162,2018-09-20 15:49:28,2018-09-20 16:24:48,0 days 00:35:20.000000000,0 days 00:35:04.000000000,11.937999999999999,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,,,0.25,0.25,263,3,1,2018,15.75,16.5,47.751999999999995,2018-9-20,188
13941,167347,1,PUBLIC USE / 159 S. MAIN ST,1537489350,2018-09-20 18:22:37,2018-09-20 19:48:09,0 days 01:25:31.000000000,0 days 01:25:13.000000000,4.619,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,813921,84111,0.75,0.75,263,3,1,2018,18.25,19.75,6.158666666666666,2018-9-20,188
13932,182105,1,PUBLIC USE / FAIRMONT PARK,868,2018-09-20 16:19:50,2018-09-20 19:08:30,0 days 02:48:40.000000000,0 days 02:39:56.000000000,13.918,Customer,Level 2,Salt Lake City,40.722263,-111.86178600000001,2736241,84105,1.5,1.25,263,3,1,2018,16.25,19.25,9.278666666666666,2018-9-20,188
13907,182073,1,PUBLIC USE / LIBERTY PARK 2,1537469032,2018-09-20 12:43:57,2018-09-20 13:21:14,0 days 00:37:19.000000000,0 days 00:36:58.000000000,3.6910000000000003,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,750299,84128,0.25,0.25,263,3,1,2018,12.75,13.25,14.764000000000001,2018-9-20,188
13953,352031,1,SALT LAKE CITY / SLC COMPLIANCE2,419,2018-09-20 23:08:58,2018-09-21 07:29:01,0 days 08:20:03.000000000,0 days 02:42:54.000000000,16.024,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,33371V,,4.25,1.25,263,3,1,2018,23.25,7.5,3.770352941176471,2018-9-20,188
13952,352051,1,SALT LAKE CITY / COMPLAINCE 1,300,2018-09-20 23:03:34,2018-09-21 06:56:24,0 days 07:52:49.000000000,0 days 04:04:19.000000000,24.034000000000002,Plug Out at Vehicle,Level 2,Salt Lake City,40.755736999999996,-111.88454399999999,33361V,,4.0,2.0,263,3,1,2018,23.0,7.0,6.008500000000001,2018-9-20,188
13951,352031,2,SALT LAKE CITY / SLC COMPLIANCE2,418,2018-09-20 22:57:51,2018-09-21 07:39:31,0 days 08:41:38.000000000,0 days 00:39:21.000000000,3.4419999999999997,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,45631V,,4.25,0.25,263,3,1,2018,23.0,7.75,0.8098823529411764,2018-9-20,188
13950,167175,2,PUBLIC USE / PIONEER PARK,970,2018-09-20 20:56:37,2018-09-20 21:13:25,0 days 00:16:48.000000000,0 days 00:15:16.000000000,0.92,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,,,0.25,0.25,263,3,1,2018,21.0,21.25,3.68,2018-9-20,188
13949,167437,1,PUBLIC USE / 300 SOUTH,651,2018-09-20 20:56:00,2018-09-20 21:45:57,0 days 00:50:00.000000000,0 days 00:49:32.000000000,2.6460000000000004,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1502771,84103,0.5,0.5,263,3,1,2018,21.0,21.75,5.292000000000001,2018-9-20,188
13948,182139,1,PUBLIC USE / SUGAR HOUSE,1537497391,2018-09-20 20:36:36,2018-09-20 21:12:54,0 days 00:36:21.000000000,0 days 00:35:53.000000000,3.8360000000000003,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,2511711,84115,0.25,0.25,263,3,1,2018,20.5,21.25,15.344000000000001,2018-9-20,188
13947,167347,2,PUBLIC USE / 159 S. MAIN ST,1846,2018-09-20 20:10:01,2018-09-20 22:12:29,0 days 02:02:27.000000000,0 days 02:02:06.000000000,6.465,Customer,Level 2,Salt Lake City,40.76569,-111.890976,2108541,84108,1.0,1.0,263,3,1,2018,20.25,22.25,6.465,2018-9-20,188
13946,182105,1,PUBLIC USE / FAIRMONT PARK,1537494979,2018-09-20 19:56:26,2018-09-20 20:33:15,0 days 00:36:49.000000000,0 days 00:36:16.000000000,2.0269999999999997,CPS Server,Level 2,Salt Lake City,40.722263,-111.86178600000001,2977311,95948,0.25,0.25,263,3,1,2018,20.0,20.5,8.107999999999999,2018-9-20,188
13945,182139,2,PUBLIC USE / SUGAR HOUSE,1646,2018-09-20 19:25:37,2018-09-20 21:41:22,0 days 02:15:48.000000000,0 days 02:15:35.000000000,7.524,Customer,Level 2,Salt Lake City,40.723351,-111.85875700000001,1488501,84101,1.25,1.25,263,3,1,2018,19.5,21.75,6.0192,2018-9-20,188
13944,167713,1,PUBLIC USE / LIBERTY PARK,1210,2018-09-20 18:57:04,2018-09-20 19:48:13,0 days 00:51:12.000000000,0 days 00:50:45.000000000,5.579,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,2458381,84109,0.5,0.5,263,3,1,2018,19.0,19.75,11.158,2018-9-20,188
13943,182073,1,PUBLIC USE / LIBERTY PARK 2,1537490840,2018-09-20 18:47:25,2018-09-20 19:07:21,0 days 00:19:55.000000000,0 days 00:19:37.000000000,1.22,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,393507,84121,0.25,0.25,263,3,1,2018,18.75,19.0,4.88,2018-9-20,188
13942,167437,1,PUBLIC USE / 300 SOUTH,650,2018-09-20 18:32:30,2018-09-20 20:17:42,0 days 01:45:14.000000000,0 days 01:44:55.000000000,5.919,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,651769,84115,1.0,0.75,263,3,1,2018,18.5,20.25,5.919,2018-9-20,188
13940,167713,2,PUBLIC USE / LIBERTY PARK,1209,2018-09-20 18:18:46,2018-09-20 18:57:03,0 days 00:38:18.000000000,0 days 00:36:51.000000000,4.331,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,2440061,84106,0.25,0.25,263,3,1,2018,18.25,19.0,17.324,2018-9-20,188
13939,182073,2,PUBLIC USE / LIBERTY PARK 2,824,2018-09-20 18:10:07,2018-09-20 20:01:58,0 days 01:51:49.000000000,0 days 01:51:30.000000000,11.957,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,2732301,84102,1.0,1.0,263,3,1,2018,18.25,20.0,11.957,2018-9-20,188
13938,182139,1,PUBLIC USE / SUGAR HOUSE,1645,2018-09-20 17:59:07,2018-09-20 20:30:24,0 days 02:31:17.000000000,0 days 00:47:54.000000000,4.498,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,658137,84102,1.25,0.5,263,3,1,2018,18.0,20.5,3.5984000000000003,2018-9-20,188
13937,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,1470,2018-09-20 17:43:15,2018-09-20 18:42:23,0 days 00:59:08.000000000,0 days 00:59:00.000000000,12.485,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,823227,84105,0.5,0.5,263,3,1,2018,17.75,18.75,24.97,2018-9-20,188
13936,167437,2,PUBLIC USE / 300 SOUTH,1537486819,2018-09-20 17:40:25,2018-09-20 20:15:40,0 days 02:35:15.000000000,0 days 02:12:02.000000000,6.572,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,720123,84047,1.25,1.0,263,3,1,2018,17.75,20.25,5.2576,2018-9-20,188
13935,167175,1,PUBLIC USE / PIONEER PARK,969,2018-09-20 17:28:34,2018-09-21 06:44:02,0 days 13:15:28.000000000,0 days 07:59:16.000000000,55.946999999999996,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,,,6.75,4.0,263,3,1,2018,17.5,6.75,8.288444444444444,2018-9-20,188
13934,182139,2,PUBLIC USE / SUGAR HOUSE,1537484727,2018-09-20 17:05:33,2018-09-20 18:38:21,0 days 01:32:51.000000000,0 days 01:32:26.000000000,5.739,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,659423,84120,0.75,0.75,263,3,1,2018,17.0,18.75,7.652,2018-9-20,188
13933,165161,1,PUBLIC USE / SORENSON MULTIC,1537482556,2018-09-20 16:29:22,2018-09-20 19:41:03,0 days 03:11:41.000000000,0 days 01:44:41.000000000,10.177999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.740749,-111.914368,2187461,84084,1.5,0.75,263,3,1,2018,16.5,19.75,6.785333333333333,2018-9-20,188
13931,167713,2,PUBLIC USE / LIBERTY PARK,1537480353,2018-09-20 15:52:42,2018-09-20 17:30:26,0 days 01:37:46.000000000,0 days 01:37:18.000000000,6.482,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,1958211,84103,0.75,0.75,263,3,1,2018,15.75,17.5,8.642666666666667,2018-9-20,188
13906,182139,1,PUBLIC USE / SUGAR HOUSE,1537468923,2018-09-20 12:42:10,2018-09-20 14:35:30,0 days 01:53:21.000000000,0 days 01:52:53.000000000,6.318,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,2188381,84098,1.0,1.0,263,3,1,2018,12.75,14.5,6.318,2018-9-20,188
13905,210215,2,PACKSIZE / CLEAN AIR 10,1537468398,2018-09-20 12:33:26,2018-09-20 17:24:12,0 days 04:50:46.000000000,0 days 00:41:40.000000000,3.715,Plug Out at Vehicle,Level 2,Salt Lake City,40.742569,-111.98127,348887,84096,2.5,0.25,263,3,1,2018,12.5,17.5,1.486,2018-9-20,188
13904,183643,1,RMP NTO OFFICE / NTO WEST LOT 2,1019,2018-09-20 12:21:13,2018-09-20 17:25:31,0 days 05:04:17.000000000,0 days 02:15:08.000000000,6.256,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,1439391,77429,2.5,1.25,263,3,1,2018,12.25,17.5,2.5024,2018-9-20,188
13878,210215,1,PACKSIZE / CLEAN AIR 10,336,2018-09-20 08:18:07,2018-09-20 11:25:06,0 days 03:06:59.000000000,0 days 01:34:55.000000000,8.873,CPS Server,Level 2,Salt Lake City,40.742569,-111.98127,1968591,84054,1.5,0.75,263,3,1,2018,8.25,11.5,5.915333333333333,2018-9-20,188
13877,128725,1,RMP NTO OFFICE / STATION 1,1385,2018-09-20 08:08:15,2018-09-20 17:12:49,0 days 09:04:34.000000000,0 days 02:03:34.000000000,6.164,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,785525,84041,4.5,1.0,263,3,1,2018,8.25,17.25,1.3697777777777778,2018-9-20,188
13876,167437,2,PUBLIC USE / 300 SOUTH,645,2018-09-20 08:05:03,2018-09-20 09:20:00,0 days 01:14:54.000000000,0 days 01:14:35.000000000,6.555,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,,,0.5,0.5,263,3,1,2018,8.0,9.25,13.11,2018-9-20,188
13875,210203,1,PACKSIZE / CLEAN AIR 7,187,2018-09-20 07:56:24,2018-09-20 17:28:42,0 days 09:32:18.000000000,0 days 03:19:07.000000000,10.591,Plug Out at Vehicle,Level 2,Salt Lake City,40.742409,-111.98151399999999,1087571,84014,4.75,1.75,263,3,1,2018,8.0,17.5,2.2296842105263157,2018-9-20,188
13874,186285,1,RMP NTO OFFICE / NTO WEST LOT 1,1024,2018-09-20 07:54:27,2018-09-20 12:25:42,0 days 04:31:15.000000000,0 days 02:01:49.000000000,5.968999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,782197,84041,2.25,1.0,263,3,1,2018,8.0,12.5,2.6528888888888886,2018-9-20,188
13873,204577,1,PACKSIZE / CLEAN AIR 4,456,2018-09-20 07:48:43,2018-09-20 16:34:57,0 days 08:46:14.000000000,0 days 02:43:21.000000000,8.523,Plug Out at Vehicle,Level 2,Salt Lake City,40.742542,-111.981163,803613,84054,4.5,1.25,263,3,1,2018,7.75,16.5,1.894,2018-9-20,188
13872,204577,2,PACKSIZE / CLEAN AIR 4,455,2018-09-20 07:42:07,2018-09-20 17:21:51,0 days 09:39:41.000000000,0 days 04:54:04.000000000,15.577,Plug Out at Vehicle,Level 2,Salt Lake City,40.742542,-111.981163,2906431,84036,4.75,2.5,263,3,1,2018,7.75,17.25,3.2793684210526317,2018-9-20,188
13871,186415,2,RMP NTO OFFICE / NTO WEST LOT 3,967,2018-09-20 07:38:58,2018-09-20 12:49:38,0 days 05:10:39.000000000,0 days 05:09:09.000000000,12.466,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,292881,84010,2.5,2.5,263,3,1,2018,7.75,12.75,4.9864,2018-9-20,188
13870,167347,2,PUBLIC USE / 159 S. MAIN ST,1537450506,2018-09-20 07:35:13,2018-09-20 11:00:49,0 days 03:25:36.000000000,0 days 01:37:51.000000000,5.377999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,332975,63146,1.75,0.75,263,3,1,2018,7.5,11.0,3.0731428571428565,2018-9-20,188
13879,182105,1,PUBLIC USE / FAIRMONT PARK,867,2018-09-20 08:21:14,2018-09-20 08:48:04,0 days 00:26:48.000000000,0 days 00:26:44.000000000,2.94,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,2323371,84037,0.25,0.25,263,3,1,2018,8.25,8.75,11.76,2018-9-20,188
13869,183643,1,RMP NTO OFFICE / NTO WEST LOT 2,1017,2018-09-20 07:16:26,2018-09-20 08:42:26,0 days 01:26:03.000000000,0 days 01:25:48.000000000,4.457,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,1350161,84037,0.75,0.75,263,3,1,2018,7.25,8.75,5.942666666666667,2018-9-20,188
13867,182073,2,PUBLIC USE / LIBERTY PARK 2,823,2018-09-20 07:14:22,2018-09-20 08:04:13,0 days 00:49:50.000000000,0 days 00:49:31.000000000,5.638999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,1690831,84108,0.5,0.5,263,3,1,2018,7.25,8.0,11.277999999999999,2018-9-20,188
13866,167713,1,PUBLIC USE / LIBERTY PARK,1206,2018-09-20 07:10:56,2018-09-20 10:27:22,0 days 03:16:26.000000000,0 days 01:43:43.000000000,6.2410000000000005,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,1690831,84108,1.75,0.75,263,3,1,2018,7.25,10.5,3.5662857142857147,2018-9-20,188
13865,210213,2,PACKSIZE / CLEAN AIR 11,248,2018-09-20 07:00:27,2018-09-20 10:24:56,0 days 03:24:29.000000000,0 days 02:14:13.000000000,12.844000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.742413,-111.98162099999999,348863,84065,1.75,1.0,263,3,1,2018,7.0,10.5,7.339428571428572,2018-9-20,188
13864,212307,2,PACKSIZE / CLEAN AIR 1,285,2018-09-20 06:52:14,2018-09-20 11:00:21,0 days 04:08:11.000000000,0 days 02:05:41.000000000,11.681,Plug Out at Vehicle,Level 2,Salt Lake City,40.74242,-111.98172,1137391,84075,2.0,1.0,263,3,1,2018,6.75,11.0,5.8405,2018-9-20,188
13863,186415,1,RMP NTO OFFICE / NTO WEST LOT 3,966,2018-09-20 06:41:02,2018-09-20 11:55:50,0 days 05:14:49.000000000,0 days 02:15:17.000000000,7.69,Customer,Level 2,Salt Lake City,40.771267,-111.932449,1217291,84128,2.5,1.25,263,3,1,2018,6.75,12.0,3.076,2018-9-20,188
13862,183643,2,RMP NTO OFFICE / NTO WEST LOT 2,1016,2018-09-20 06:31:32,2018-09-20 10:44:16,0 days 04:12:44.000000000,0 days 02:55:58.000000000,8.847000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,791635,84047,2.0,1.5,263,3,1,2018,6.5,10.75,4.423500000000001,2018-9-20,188
