,Hour,DayCnt,DayYr,Arrivals,Energy,Duration,Charging
1231,19.75,12.0,62.0,1.0,4.093,0.5,0.5
1232,20.0,12.0,62.0,0.0,0.0,0.0,0.0
1233,20.25,12.0,62.0,1.0,10.03,0.5,0.5
1234,20.5,12.0,62.0,0.0,0.0,0.0,0.0
1235,20.75,12.0,62.0,0.0,0.0,0.0,0.0
1236,21.0,12.0,62.0,0.0,0.0,0.0,0.0
1237,21.25,12.0,62.0,2.0,17.997000000000003,1.125,0.75
1238,21.5,12.0,62.0,1.0,13.459000000000001,0.25,0.25
1239,21.75,12.0,62.0,0.0,0.0,0.0,0.0
1240,22.0,12.0,62.0,0.0,0.0,0.0,0.0
1241,22.25,12.0,62.0,0.0,0.0,0.0,0.0
1242,22.5,12.0,62.0,0.0,0.0,0.0,0.0
1243,22.75,12.0,62.0,0.0,0.0,0.0,0.0
1244,23.0,12.0,62.0,0.0,0.0,0.0,0.0
1245,23.25,12.0,62.0,0.0,0.0,0.0,0.0
1246,23.5,12.0,62.0,0.0,0.0,0.0,0.0
1247,23.75,12.0,62.0,0.0,0.0,0.0,0.0
1248,0.0,13.0,72.0,0.0,0.0,0.0,0.0
1249,0.25,13.0,72.0,0.0,0.0,0.0,0.0
1250,0.5,13.0,72.0,0.0,0.0,0.0,0.0
1251,0.75,13.0,72.0,0.0,0.0,0.0,0.0
1252,1.0,13.0,72.0,0.0,0.0,0.0,0.0
1253,1.25,13.0,72.0,0.0,0.0,0.0,0.0
1254,1.5,13.0,72.0,0.0,0.0,0.0,0.0
1255,1.75,13.0,72.0,0.0,0.0,0.0,0.0
1256,2.0,13.0,72.0,0.0,0.0,0.0,0.0
1257,2.25,13.0,72.0,0.0,0.0,0.0,0.0
1258,2.5,13.0,72.0,0.0,0.0,0.0,0.0
1259,2.75,13.0,72.0,0.0,0.0,0.0,0.0
1260,3.0,13.0,72.0,0.0,0.0,0.0,0.0
1261,3.25,13.0,72.0,0.0,0.0,0.0,0.0
1262,3.5,13.0,72.0,0.0,0.0,0.0,0.0
1263,3.75,13.0,72.0,0.0,0.0,0.0,0.0
1264,4.0,13.0,72.0,0.0,0.0,0.0,0.0
1265,4.25,13.0,72.0,0.0,0.0,0.0,0.0
1266,4.5,13.0,72.0,0.0,0.0,0.0,0.0
1267,4.75,13.0,72.0,0.0,0.0,0.0,0.0
1268,5.0,13.0,72.0,0.0,0.0,0.0,0.0
1269,5.25,13.0,72.0,0.0,0.0,0.0,0.0
1270,5.5,13.0,72.0,1.0,12.988,0.25,0.25
1271,5.75,13.0,72.0,0.0,0.0,0.0,0.0
1272,6.0,13.0,72.0,0.0,0.0,0.0,0.0
1273,6.25,13.0,72.0,1.0,17.199,2.75,1.75
1274,6.5,13.0,72.0,2.0,17.107,1.5,1.375
1275,6.75,13.0,72.0,1.0,9.511000000000001,0.25,0.25
1276,7.0,13.0,72.0,1.0,15.415999999999999,4.75,1.25
1277,7.25,13.0,72.0,0.0,0.0,0.0,0.0
1278,7.5,13.0,72.0,1.0,6.107,5.5,0.75
1279,7.75,13.0,72.0,2.0,15.559999999999999,4.125,1.125
1280,8.0,13.0,72.0,5.0,43.931999999999995,3.25,1.1
1281,8.25,13.0,72.0,1.0,4.572,1.5,1.0
1282,8.5,13.0,72.0,3.0,17.854,2.0833333333333335,0.8333333333333334
1283,8.75,13.0,72.0,5.0,47.281,1.75,1.2
1284,9.0,13.0,72.0,3.0,41.748,1.1666666666666667,1.0833333333333333
1285,9.25,13.0,72.0,1.0,6.551,1.5,1.0
1286,9.5,13.0,72.0,2.0,5.732,0.5,0.375
1287,9.75,13.0,72.0,0.0,0.0,0.0,0.0
1288,10.0,13.0,72.0,0.0,0.0,0.0,0.0
1289,10.25,13.0,72.0,0.0,0.0,0.0,0.0
1290,10.5,13.0,72.0,1.0,11.689,1.0,1.0
1291,10.75,13.0,72.0,2.0,18.256,0.25,0.25
1292,11.0,13.0,72.0,1.0,6.901,0.75,0.5
1293,11.25,13.0,72.0,1.0,6.257000000000001,0.75,0.75
1294,11.5,13.0,72.0,0.0,0.0,0.0,0.0
1295,11.75,13.0,72.0,3.0,15.951,2.4166666666666665,1.0833333333333333
1296,12.0,13.0,72.0,2.0,7.208,0.75,0.375
1297,12.25,13.0,72.0,1.0,6.442,0.5,0.5
1298,12.5,13.0,72.0,2.0,18.077,1.5,1.25
1299,12.75,13.0,72.0,5.0,32.373000000000005,3.5,0.9
1300,13.0,13.0,72.0,1.0,13.606,2.0,2.0
1301,13.25,13.0,72.0,0.0,0.0,0.0,0.0
1302,13.5,13.0,72.0,2.0,16.021,1.125,0.625
1303,13.75,13.0,72.0,4.0,37.582,3.25,1.0
1304,14.0,13.0,72.0,0.0,0.0,0.0,0.0
1305,14.25,13.0,72.0,2.0,9.979,5.125,0.75
1306,14.5,13.0,72.0,0.0,0.0,0.0,0.0
1307,14.75,13.0,72.0,0.0,0.0,0.0,0.0
1308,15.0,13.0,72.0,3.0,8.143,0.4166666666666667,0.3333333333333333
1309,15.25,13.0,72.0,1.0,0.948,0.25,0.25
1310,15.5,13.0,72.0,1.0,10.557,8.25,1.0
1311,15.75,13.0,72.0,1.0,8.397,8.25,0.75
1312,16.0,13.0,72.0,3.0,20.714,1.25,1.0833333333333333
1313,16.25,13.0,72.0,2.0,22.451999999999998,4.625,1.0
1314,16.5,13.0,72.0,0.0,0.0,0.0,0.0
1315,16.75,13.0,72.0,0.0,0.0,0.0,0.0
1316,17.0,13.0,72.0,0.0,0.0,0.0,0.0
1317,17.25,13.0,72.0,0.0,0.0,0.0,0.0
1318,17.5,13.0,72.0,1.0,9.202,0.75,0.75
1319,17.75,13.0,72.0,0.0,0.0,0.0,0.0
1320,18.0,13.0,72.0,2.0,12.104,1.0,0.875
1321,18.25,13.0,72.0,1.0,0.5489999999999999,0.25,0.25
1322,18.5,13.0,72.0,1.0,10.942,2.0,1.75
1323,18.75,13.0,72.0,0.0,0.0,0.0,0.0
1324,19.0,13.0,72.0,0.0,0.0,0.0,0.0
1325,19.25,13.0,72.0,2.0,11.049,1.25,0.875
1326,19.5,13.0,72.0,1.0,10.87,0.25,0.25
1327,19.75,13.0,72.0,0.0,0.0,0.0,0.0
1328,20.0,13.0,72.0,1.0,7.087999999999999,0.5,0.5
1329,20.25,13.0,72.0,0.0,0.0,0.0,0.0
1330,20.5,13.0,72.0,1.0,4.798,0.75,0.75
1331,20.75,13.0,72.0,0.0,0.0,0.0,0.0
1332,21.0,13.0,72.0,0.0,0.0,0.0,0.0
1333,21.25,13.0,72.0,0.0,0.0,0.0,0.0
1334,21.5,13.0,72.0,0.0,0.0,0.0,0.0
1335,21.75,13.0,72.0,0.0,0.0,0.0,0.0
1336,22.0,13.0,72.0,0.0,0.0,0.0,0.0
1337,22.25,13.0,72.0,0.0,0.0,0.0,0.0
1338,22.5,13.0,72.0,0.0,0.0,0.0,0.0
1339,22.75,13.0,72.0,0.0,0.0,0.0,0.0
1340,23.0,13.0,72.0,0.0,0.0,0.0,0.0
1341,23.25,13.0,72.0,0.0,0.0,0.0,0.0
1342,23.5,13.0,72.0,0.0,0.0,0.0,0.0
1343,23.75,13.0,72.0,0.0,0.0,0.0,0.0
1344,0.0,14.0,77.0,0.0,0.0,0.0,0.0
1345,0.25,14.0,77.0,0.0,0.0,0.0,0.0
1346,0.5,14.0,77.0,0.0,0.0,0.0,0.0
1347,0.75,14.0,77.0,0.0,0.0,0.0,0.0
1348,1.0,14.0,77.0,0.0,0.0,0.0,0.0
1349,1.25,14.0,77.0,0.0,0.0,0.0,0.0
1350,1.5,14.0,77.0,0.0,0.0,0.0,0.0
1351,1.75,14.0,77.0,0.0,0.0,0.0,0.0
1352,2.0,14.0,77.0,0.0,0.0,0.0,0.0
1353,2.25,14.0,77.0,0.0,0.0,0.0,0.0
1354,2.5,14.0,77.0,0.0,0.0,0.0,0.0
1355,2.75,14.0,77.0,0.0,0.0,0.0,0.0
1356,3.0,14.0,77.0,0.0,0.0,0.0,0.0
1357,3.25,14.0,77.0,0.0,0.0,0.0,0.0
1358,3.5,14.0,77.0,0.0,0.0,0.0,0.0
1359,3.75,14.0,77.0,0.0,0.0,0.0,0.0
1360,4.0,14.0,77.0,0.0,0.0,0.0,0.0
1361,4.25,14.0,77.0,0.0,0.0,0.0,0.0
1362,4.5,14.0,77.0,0.0,0.0,0.0,0.0
1363,4.75,14.0,77.0,0.0,0.0,0.0,0.0
1364,5.0,14.0,77.0,0.0,0.0,0.0,0.0
1365,5.25,14.0,77.0,0.0,0.0,0.0,0.0
1366,5.5,14.0,77.0,0.0,0.0,0.0,0.0
1367,5.75,14.0,77.0,0.0,0.0,0.0,0.0
1368,6.0,14.0,77.0,2.0,4.092,0.375,0.375
1369,6.25,14.0,77.0,0.0,0.0,0.0,0.0
1370,6.5,14.0,77.0,2.0,26.424999999999997,3.875,2.125
1371,6.75,14.0,77.0,1.0,17.297,2.75,2.5
1372,7.0,14.0,77.0,0.0,0.0,0.0,0.0
1373,7.25,14.0,77.0,2.0,10.297,0.875,0.75
1374,7.5,14.0,77.0,1.0,6.079,4.25,0.75
1375,7.75,14.0,77.0,2.0,13.82,4.625,1.0
1376,8.0,14.0,77.0,6.0,56.44,2.6666666666666665,1.5833333333333333
1377,8.25,14.0,77.0,2.0,24.056,1.875,1.875
1378,8.5,14.0,77.0,6.0,60.378,3.4583333333333335,1.4583333333333333
1379,8.75,14.0,77.0,2.0,16.630000000000003,1.125,1.125
1380,9.0,14.0,77.0,2.0,12.752,4.125,1.0
1381,9.25,14.0,77.0,3.0,15.578,1.1666666666666667,0.8333333333333334
1382,9.5,14.0,77.0,0.0,0.0,0.0,0.0
1383,9.75,14.0,77.0,2.0,7.7940000000000005,0.5,0.25
1384,10.0,14.0,77.0,1.0,15.603,1.5,1.5
1385,10.25,14.0,77.0,0.0,0.0,0.0,0.0
1386,10.5,14.0,77.0,0.0,0.0,0.0,0.0
1387,10.75,14.0,77.0,1.0,7.7010000000000005,0.75,0.75
1388,11.0,14.0,77.0,3.0,18.181,0.3333333333333333,0.3333333333333333
1389,11.25,14.0,77.0,1.0,6.372000000000001,0.5,0.5
1390,11.5,14.0,77.0,1.0,23.2,3.0,2.5
1391,11.75,14.0,77.0,0.0,0.0,0.0,0.0
1392,12.0,14.0,77.0,2.0,4.291,0.25,0.25
1393,12.25,14.0,77.0,5.0,29.875999999999998,0.85,0.55
1394,12.5,14.0,77.0,4.0,36.39,1.4375,1.125
1395,12.75,14.0,77.0,1.0,2.819,1.0,0.75
1396,13.0,14.0,77.0,2.0,16.488,2.0,1.375
1397,13.25,14.0,77.0,3.0,18.811,1.8333333333333333,0.8333333333333334
1398,13.5,14.0,77.0,1.0,12.472999999999999,1.75,1.75
1399,13.75,14.0,77.0,1.0,9.437000000000001,8.5,1.0
1400,14.0,14.0,77.0,1.0,2.233,1.75,0.75
1401,14.25,14.0,77.0,1.0,4.846,1.75,1.0
1402,14.5,14.0,77.0,0.0,0.0,0.0,0.0
1403,14.75,14.0,77.0,3.0,19.137,3.8333333333333335,0.9166666666666666
1404,15.0,14.0,77.0,1.0,15.613,0.5,0.5
1405,15.25,14.0,77.0,3.0,11.501,0.4166666666666667,0.4166666666666667
1406,15.5,14.0,77.0,1.0,15.03,8.5,1.25
1407,15.75,14.0,77.0,0.0,0.0,0.0,0.0
1408,16.0,14.0,77.0,2.0,15.369,5.25,0.75
1409,16.25,14.0,77.0,0.0,0.0,0.0,0.0
1410,16.5,14.0,77.0,1.0,27.980999999999998,2.25,2.0
1411,16.75,14.0,77.0,1.0,4.9030000000000005,0.5,0.5
1412,17.0,14.0,77.0,1.0,1.615,0.5,0.5
1413,17.25,14.0,77.0,1.0,9.788,0.75,0.75
1414,17.5,14.0,77.0,4.0,21.778000000000002,1.0625,0.875
1415,17.75,14.0,77.0,1.0,9.375,0.75,0.75
1416,18.0,14.0,77.0,0.0,0.0,0.0,0.0
1417,18.25,14.0,77.0,0.0,0.0,0.0,0.0
1418,18.5,14.0,77.0,0.0,0.0,0.0,0.0
1419,18.75,14.0,77.0,0.0,0.0,0.0,0.0
1420,19.0,14.0,77.0,1.0,2.8489999999999998,0.5,0.5
1421,19.25,14.0,77.0,0.0,0.0,0.0,0.0
1422,19.5,14.0,77.0,0.0,0.0,0.0,0.0
1423,19.75,14.0,77.0,0.0,0.0,0.0,0.0
1424,20.0,14.0,77.0,0.0,0.0,0.0,0.0
1425,20.25,14.0,77.0,0.0,0.0,0.0,0.0
1426,20.5,14.0,77.0,0.0,0.0,0.0,0.0
1427,20.75,14.0,77.0,1.0,5.962000000000001,1.0,1.0
1428,21.0,14.0,77.0,0.0,0.0,0.0,0.0
1429,21.25,14.0,77.0,0.0,0.0,0.0,0.0
1430,21.5,14.0,77.0,0.0,0.0,0.0,0.0
1431,21.75,14.0,77.0,0.0,0.0,0.0,0.0
1432,22.0,14.0,77.0,0.0,0.0,0.0,0.0
1433,22.25,14.0,77.0,0.0,0.0,0.0,0.0
1434,22.5,14.0,77.0,0.0,0.0,0.0,0.0
1435,22.75,14.0,77.0,1.0,28.88,4.5,2.5
1436,23.0,14.0,77.0,0.0,0.0,0.0,0.0
1437,23.25,14.0,77.0,0.0,0.0,0.0,0.0
1438,23.5,14.0,77.0,0.0,0.0,0.0,0.0
1439,23.75,14.0,77.0,0.0,0.0,0.0,0.0
1440,0.0,15.0,83.0,0.0,0.0,0.0,0.0
1441,0.25,15.0,83.0,0.0,0.0,0.0,0.0
1442,0.5,15.0,83.0,0.0,0.0,0.0,0.0
1443,0.75,15.0,83.0,0.0,0.0,0.0,0.0
1444,1.0,15.0,83.0,0.0,0.0,0.0,0.0
1445,1.25,15.0,83.0,0.0,0.0,0.0,0.0
1446,1.5,15.0,83.0,0.0,0.0,0.0,0.0
1447,1.75,15.0,83.0,0.0,0.0,0.0,0.0
1448,2.0,15.0,83.0,0.0,0.0,0.0,0.0
1449,2.25,15.0,83.0,0.0,0.0,0.0,0.0
1450,2.5,15.0,83.0,0.0,0.0,0.0,0.0
1451,2.75,15.0,83.0,0.0,0.0,0.0,0.0
1452,3.0,15.0,83.0,0.0,0.0,0.0,0.0
1453,3.25,15.0,83.0,0.0,0.0,0.0,0.0
1454,3.5,15.0,83.0,0.0,0.0,0.0,0.0
1455,3.75,15.0,83.0,0.0,0.0,0.0,0.0
1456,4.0,15.0,83.0,0.0,0.0,0.0,0.0
1457,4.25,15.0,83.0,0.0,0.0,0.0,0.0
1458,4.5,15.0,83.0,0.0,0.0,0.0,0.0
1459,4.75,15.0,83.0,0.0,0.0,0.0,0.0
1460,5.0,15.0,83.0,0.0,0.0,0.0,0.0
1461,5.25,15.0,83.0,1.0,9.486,0.25,0.25
1462,5.5,15.0,83.0,0.0,0.0,0.0,0.0
1463,5.75,15.0,83.0,1.0,2.968,0.5,0.5
1464,6.0,15.0,83.0,1.0,4.9910000000000005,0.5,0.5
1465,6.25,15.0,83.0,0.0,0.0,0.0,0.0
1466,6.5,15.0,83.0,2.0,17.903,1.5,1.0
1467,6.75,15.0,83.0,1.0,6.145,1.25,1.0
1468,7.0,15.0,83.0,3.0,39.757999999999996,1.5,1.4166666666666667
1469,7.25,15.0,83.0,0.0,0.0,0.0,0.0
1470,7.5,15.0,83.0,2.0,20.855,2.625,1.75
1471,7.75,15.0,83.0,2.0,19.523000000000003,1.75,1.125
1472,8.0,15.0,83.0,3.0,25.637999999999998,2.1666666666666665,1.1666666666666667
1473,8.25,15.0,83.0,1.0,17.555999999999997,4.25,2.0
1474,8.5,15.0,83.0,3.0,17.133,2.5,1.0833333333333333
1475,8.75,15.0,83.0,3.0,28.223,2.0833333333333335,1.0833333333333333
1476,9.0,15.0,83.0,0.0,0.0,0.0,0.0
1477,9.25,15.0,83.0,3.0,42.653999999999996,1.0833333333333333,1.0833333333333333
1478,9.5,15.0,83.0,1.0,11.856,3.75,2.0
1479,9.75,15.0,83.0,2.0,9.632000000000001,1.375,0.75
1480,10.0,15.0,83.0,0.0,0.0,0.0,0.0
1481,10.25,15.0,83.0,1.0,6.063,1.75,0.75
1482,10.5,15.0,83.0,1.0,3.71,0.5,0.5
1483,10.75,15.0,83.0,2.0,7.331999999999999,0.75,0.5
1484,11.0,15.0,83.0,2.0,16.974,6.25,2.0
1485,11.25,15.0,83.0,0.0,0.0,0.0,0.0
1486,11.5,15.0,83.0,1.0,3.8480000000000003,1.0,0.5
1487,11.75,15.0,83.0,4.0,36.656,1.375,1.0
1488,12.0,15.0,83.0,1.0,5.604,1.0,1.0
1489,12.25,15.0,83.0,3.0,35.397000000000006,3.75,0.75
1490,12.5,15.0,83.0,0.0,0.0,0.0,0.0
1491,12.75,15.0,83.0,0.0,0.0,0.0,0.0
1492,13.0,15.0,83.0,2.0,10.172,1.5,0.5
1493,13.25,15.0,83.0,1.0,4.836,1.75,0.75
1494,13.5,15.0,83.0,3.0,30.819000000000003,1.8333333333333333,1.0833333333333333
1495,13.75,15.0,83.0,2.0,9.671,0.5,0.5
1496,14.0,15.0,83.0,1.0,3.068,1.5,0.5
1497,14.25,15.0,83.0,0.0,0.0,0.0,0.0
1498,14.5,15.0,83.0,0.0,0.0,0.0,0.0
1499,14.75,15.0,83.0,1.0,3.525,9.0,0.5
1500,15.0,15.0,83.0,1.0,7.345,8.75,1.0
1501,15.25,15.0,83.0,2.0,28.477,4.625,1.375
1502,15.5,15.0,83.0,1.0,13.865,0.25,0.25
1503,15.75,15.0,83.0,2.0,5.864,4.5,0.5
1504,16.0,15.0,83.0,0.0,0.0,0.0,0.0
1505,16.25,15.0,83.0,1.0,4.18,0.25,0.25
1506,16.5,15.0,83.0,1.0,16.4,9.5,1.75
1507,16.75,15.0,83.0,1.0,1.419,0.25,0.25
1508,17.0,15.0,83.0,1.0,7.46,1.25,1.0
1509,17.25,15.0,83.0,1.0,2.54,0.5,0.5
1510,17.5,15.0,83.0,1.0,1.3219999999999998,0.25,0.25
1511,17.75,15.0,83.0,0.0,0.0,0.0,0.0
1512,18.0,15.0,83.0,0.0,0.0,0.0,0.0
1513,18.25,15.0,83.0,1.0,3.412,0.5,0.5
1514,18.5,15.0,83.0,2.0,16.557,1.875,1.25
1515,18.75,15.0,83.0,0.0,0.0,0.0,0.0
1516,19.0,15.0,83.0,0.0,0.0,0.0,0.0
1517,19.25,15.0,83.0,3.0,33.455,1.25,1.1666666666666667
1518,19.5,15.0,83.0,0.0,0.0,0.0,0.0
1519,19.75,15.0,83.0,0.0,0.0,0.0,0.0
1520,20.0,15.0,83.0,0.0,0.0,0.0,0.0
1521,20.25,15.0,83.0,0.0,0.0,0.0,0.0
1522,20.5,15.0,83.0,0.0,0.0,0.0,0.0
1523,20.75,15.0,83.0,0.0,0.0,0.0,0.0
1524,21.0,15.0,83.0,0.0,0.0,0.0,0.0
1525,21.25,15.0,83.0,0.0,0.0,0.0,0.0
1526,21.5,15.0,83.0,0.0,0.0,0.0,0.0
1527,21.75,15.0,83.0,0.0,0.0,0.0,0.0
1528,22.0,15.0,83.0,0.0,0.0,0.0,0.0
1529,22.25,15.0,83.0,0.0,0.0,0.0,0.0
1530,22.5,15.0,83.0,0.0,0.0,0.0,0.0
1531,22.75,15.0,83.0,0.0,0.0,0.0,0.0
1532,23.0,15.0,83.0,0.0,0.0,0.0,0.0
1533,23.25,15.0,83.0,0.0,0.0,0.0,0.0
1534,23.5,15.0,83.0,0.0,0.0,0.0,0.0
1535,23.75,15.0,83.0,0.0,0.0,0.0,0.0
1536,0.0,16.0,93.0,0.0,0.0,0.0,0.0
1537,0.25,16.0,93.0,0.0,0.0,0.0,0.0
1538,0.5,16.0,93.0,0.0,0.0,0.0,0.0
1539,0.75,16.0,93.0,0.0,0.0,0.0,0.0
1540,1.0,16.0,93.0,0.0,0.0,0.0,0.0
1541,1.25,16.0,93.0,0.0,0.0,0.0,0.0
1542,1.5,16.0,93.0,0.0,0.0,0.0,0.0
1543,1.75,16.0,93.0,0.0,0.0,0.0,0.0
1544,2.0,16.0,93.0,0.0,0.0,0.0,0.0
1545,2.25,16.0,93.0,0.0,0.0,0.0,0.0
1546,2.5,16.0,93.0,0.0,0.0,0.0,0.0
1547,2.75,16.0,93.0,0.0,0.0,0.0,0.0
1548,3.0,16.0,93.0,0.0,0.0,0.0,0.0
1549,3.25,16.0,93.0,0.0,0.0,0.0,0.0
1550,3.5,16.0,93.0,0.0,0.0,0.0,0.0
1551,3.75,16.0,93.0,0.0,0.0,0.0,0.0
1552,4.0,16.0,93.0,0.0,0.0,0.0,0.0
1553,4.25,16.0,93.0,0.0,0.0,0.0,0.0
1554,4.5,16.0,93.0,0.0,0.0,0.0,0.0
1555,4.75,16.0,93.0,0.0,0.0,0.0,0.0
1556,5.0,16.0,93.0,0.0,0.0,0.0,0.0
1557,5.25,16.0,93.0,0.0,0.0,0.0,0.0
1558,5.5,16.0,93.0,0.0,0.0,0.0,0.0
1559,5.75,16.0,93.0,0.0,0.0,0.0,0.0
1560,6.0,16.0,93.0,2.0,6.138,1.375,0.5
1561,6.25,16.0,93.0,1.0,17.180999999999997,3.25,1.75
1562,6.5,16.0,93.0,1.0,8.961,2.25,1.5
1563,6.75,16.0,93.0,2.0,13.905000000000001,0.75,0.75
1564,7.0,16.0,93.0,1.0,15.384,2.5,2.25
1565,7.25,16.0,93.0,0.0,0.0,0.0,0.0
1566,7.5,16.0,93.0,2.0,17.914,1.5,1.125
1567,7.75,16.0,93.0,3.0,19.593,3.8333333333333335,1.1666666666666667
1568,8.0,16.0,93.0,3.0,27.963,1.8333333333333333,1.3333333333333333
1569,8.25,16.0,93.0,2.0,21.205,3.25,1.375
1570,8.5,16.0,93.0,4.0,28.36,1.9375,1.0
1571,8.75,16.0,93.0,4.0,28.376999999999995,1.8125,1.0625
1572,9.0,16.0,93.0,5.0,49.49,1.75,1.05
1573,9.25,16.0,93.0,2.0,8.228,0.5,0.5
1574,9.5,16.0,93.0,1.0,11.972000000000001,4.25,2.0
1575,9.75,16.0,93.0,3.0,23.508,1.9166666666666667,1.3333333333333333
1576,10.0,16.0,93.0,1.0,1.976,0.75,0.25
1577,10.25,16.0,93.0,2.0,15.768,1.25,1.25
1578,10.5,16.0,93.0,1.0,1.794,0.25,0.25
1579,10.75,16.0,93.0,4.0,17.062,1.3125,0.625
1580,11.0,16.0,93.0,2.0,47.751,1.0,1.0
1581,11.25,16.0,93.0,0.0,0.0,0.0,0.0
1582,11.5,16.0,93.0,0.0,0.0,0.0,0.0
1583,11.75,16.0,93.0,0.0,0.0,0.0,0.0
1584,12.0,16.0,93.0,3.0,25.221,1.9166666666666667,1.1666666666666667
1585,12.25,16.0,93.0,1.0,8.568999999999999,2.0,1.25
1586,12.5,16.0,93.0,0.0,0.0,0.0,0.0
1587,12.75,16.0,93.0,2.0,7.279,5.5,1.625
1588,13.0,16.0,93.0,5.0,15.454,0.9,0.5
1589,13.25,16.0,93.0,4.0,22.049,1.125,0.5625
1590,13.5,16.0,93.0,1.0,2.695,1.5,0.25
1591,13.75,16.0,93.0,4.0,34.971,1.0625,0.8125
1592,14.0,16.0,93.0,1.0,11.552999999999999,2.5,1.75
1593,14.25,16.0,93.0,2.0,16.465999999999998,5.125,0.75
1594,14.5,16.0,93.0,0.0,0.0,0.0,0.0
1595,14.75,16.0,93.0,0.0,0.0,0.0,0.0
1596,15.0,16.0,93.0,1.0,6.03,1.0,1.0
1597,15.25,16.0,93.0,1.0,5.175,0.5,0.5
1598,15.5,16.0,93.0,1.0,12.932,1.0,1.0
1599,15.75,16.0,93.0,1.0,2.668,0.25,0.25
1600,16.0,16.0,93.0,1.0,10.022,8.0,1.0
1601,16.25,16.0,93.0,2.0,10.714,4.5,0.75
1602,16.5,16.0,93.0,0.0,0.0,0.0,0.0
1603,16.75,16.0,93.0,0.0,0.0,0.0,0.0
1604,17.0,16.0,93.0,1.0,2.904,0.5,0.5
1605,17.25,16.0,93.0,2.0,14.058,0.75,0.75
1606,17.5,16.0,93.0,1.0,2.858,0.5,0.5
1607,17.75,16.0,93.0,1.0,9.154,0.75,0.75
1608,18.0,16.0,93.0,0.0,0.0,0.0,0.0
1609,18.25,16.0,93.0,2.0,8.981000000000002,0.625,0.625
1610,18.5,16.0,93.0,0.0,0.0,0.0,0.0
1611,18.75,16.0,93.0,2.0,18.086,1.125,1.125
1612,19.0,16.0,93.0,0.0,0.0,0.0,0.0
1613,19.25,16.0,93.0,0.0,0.0,0.0,0.0
1614,19.5,16.0,93.0,0.0,0.0,0.0,0.0
1615,19.75,16.0,93.0,1.0,6.905,1.25,1.0
1616,20.0,16.0,93.0,0.0,0.0,0.0,0.0
1617,20.25,16.0,93.0,0.0,0.0,0.0,0.0
1618,20.5,16.0,93.0,0.0,0.0,0.0,0.0
1619,20.75,16.0,93.0,0.0,0.0,0.0,0.0
1620,21.0,16.0,93.0,0.0,0.0,0.0,0.0
1621,21.25,16.0,93.0,0.0,0.0,0.0,0.0
1622,21.5,16.0,93.0,0.0,0.0,0.0,0.0
1623,21.75,16.0,93.0,0.0,0.0,0.0,0.0
1624,22.0,16.0,93.0,0.0,0.0,0.0,0.0
1625,22.25,16.0,93.0,0.0,0.0,0.0,0.0
1626,22.5,16.0,93.0,1.0,19.594,4.25,1.75
1627,22.75,16.0,93.0,0.0,0.0,0.0,0.0
1628,23.0,16.0,93.0,0.0,0.0,0.0,0.0
1629,23.25,16.0,93.0,0.0,0.0,0.0,0.0
1630,23.5,16.0,93.0,0.0,0.0,0.0,0.0
1631,23.75,16.0,93.0,0.0,0.0,0.0,0.0
1632,0.0,17.0,95.0,0.0,0.0,0.0,0.0
1633,0.25,17.0,95.0,0.0,0.0,0.0,0.0
1634,0.5,17.0,95.0,0.0,0.0,0.0,0.0
1635,0.75,17.0,95.0,0.0,0.0,0.0,0.0
1636,1.0,17.0,95.0,0.0,0.0,0.0,0.0
1637,1.25,17.0,95.0,0.0,0.0,0.0,0.0
1638,1.5,17.0,95.0,0.0,0.0,0.0,0.0
1639,1.75,17.0,95.0,0.0,0.0,0.0,0.0
1640,2.0,17.0,95.0,0.0,0.0,0.0,0.0
1641,2.25,17.0,95.0,0.0,0.0,0.0,0.0
1642,2.5,17.0,95.0,0.0,0.0,0.0,0.0
1643,2.75,17.0,95.0,0.0,0.0,0.0,0.0
1644,3.0,17.0,95.0,0.0,0.0,0.0,0.0
1645,3.25,17.0,95.0,0.0,0.0,0.0,0.0
1646,3.5,17.0,95.0,0.0,0.0,0.0,0.0
1647,3.75,17.0,95.0,0.0,0.0,0.0,0.0
1648,4.0,17.0,95.0,0.0,0.0,0.0,0.0
1649,4.25,17.0,95.0,1.0,13.65,6.0,1.25
1650,4.5,17.0,95.0,0.0,0.0,0.0,0.0
1651,4.75,17.0,95.0,0.0,0.0,0.0,0.0
1652,5.0,17.0,95.0,0.0,0.0,0.0,0.0
1653,5.25,17.0,95.0,0.0,0.0,0.0,0.0
1654,5.5,17.0,95.0,0.0,0.0,0.0,0.0
1655,5.75,17.0,95.0,0.0,0.0,0.0,0.0
1656,6.0,17.0,95.0,1.0,1.669,0.25,0.25
1657,6.25,17.0,95.0,1.0,15.427999999999999,0.25,0.25
1658,6.5,17.0,95.0,2.0,29.436,3.875,2.0
1659,6.75,17.0,95.0,1.0,15.899000000000001,3.0,2.5
1660,7.0,17.0,95.0,1.0,14.694,4.25,2.5
1661,7.25,17.0,95.0,3.0,27.073999999999998,1.8333333333333333,1.6666666666666667
1662,7.5,17.0,95.0,0.0,0.0,0.0,0.0
1663,7.75,17.0,95.0,4.0,25.102,2.5,0.8125
1664,8.0,17.0,95.0,1.0,4.11,1.75,1.0
1665,8.25,17.0,95.0,2.0,26.643,4.5,1.875
1666,8.5,17.0,95.0,5.0,43.867000000000004,1.0,0.6
