,EVSE ID,Port Number,Station Name,Plug In Event Id,Start Date,End Date,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),Ended By,Port Type,City,Latitude,Longitude,User ID,Driver Postal Code,Duration (h),Charging (h),DayofYr,DayofWk,isWeekday,Year,StartHr,EndHr,AvgPwr,Date,dayCount
17534,167175,2,PUBLIC USE / PIONEER PARK,1284,2018-11-27 19:53:03,2018-11-27 20:19:13,0 days 00:26:10.000000000,0 days 00:25:45.000000000,1.6840000000000002,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,2840051,84101,0.25,0.25,331,1,1,2018,19.0,20.0,6.736000000000001,2018-11-27,236
17533,165161,2,PUBLIC USE / SORENSON MULTIC,1543371719,2018-11-27 19:22:05,2018-11-27 19:41:57,0 days 00:19:52.000000000,0 days 00:18:49.000000000,0.987,Plug Out at Vehicle,Level 2,Salt Lake City,40.740749,-111.914368,729853,84105,0.25,0.25,331,1,1,2018,19.0,19.0,3.948,2018-11-27,236
17532,167543,2,PUBLIC USE / LIBRARY SQ P1,201,2018-11-27 19:05:24,2018-11-27 22:03:40,0 days 02:58:15.000000000,0 days 02:58:02.000000000,7.631,Plug Out at Vehicle,Level 2,Salt Lake City,40.759537,-111.883972,3127311,84109,1.5,1.5,331,1,1,2018,19.0,22.0,5.0873333333333335,2018-11-27,236
17531,182139,2,PUBLIC USE / SUGAR HOUSE,1543369378,2018-11-27 18:43:07,2018-11-27 21:51:40,0 days 03:08:33.000000000,0 days 02:22:12.000000000,7.836,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,659423,84120,1.5,1.25,331,1,1,2018,18.0,21.0,5.224,2018-11-27,236
17510,182073,2,PUBLIC USE / LIBERTY PARK 2,1076,2018-11-27 14:12:57,2018-11-27 14:52:37,0 days 00:39:37.000000000,0 days 00:39:11.000000000,2.138,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,796645,84015,0.25,0.25,331,1,1,2018,14.0,14.0,8.552,2018-11-27,236
17529,182139,2,PUBLIC USE / SUGAR HOUSE,1990,2018-11-27 17:58:48,2018-11-27 18:25:00,0 days 00:26:15.000000000,0 days 00:25:58.000000000,1.443,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,747385,84093,0.25,0.25,331,1,1,2018,17.0,18.0,5.772,2018-11-27,236
17535,182073,2,PUBLIC USE / LIBERTY PARK 2,1078,2018-11-27 19:53:20,2018-11-27 21:44:45,0 days 01:51:24.000000000,0 days 01:49:59.000000000,12.595999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,717097,84106,1.0,1.0,331,1,1,2018,19.0,21.0,12.595999999999998,2018-11-27,236
17509,182073,1,PUBLIC USE / LIBERTY PARK 2,1543353082,2018-11-27 14:11:29,2018-11-27 14:55:18,0 days 00:43:51.000000000,0 days 00:43:14.000000000,2.847,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,2743471,84102,0.25,0.25,331,1,1,2018,14.0,14.0,11.388,2018-11-27,236
17520,352031,2,SALT LAKE CITY / SLC COMPLIANCE2,549,2018-11-27 15:44:32,2018-11-27 20:54:27,0 days 05:09:55.000000000,0 days 03:44:43.000000000,20.6,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,45631V,,2.5,1.75,331,1,1,2018,15.0,20.0,8.24,2018-11-27,236
17507,144179,1,FLEET / SLC FACILITIES,876,2018-11-27 13:55:16,2018-11-28 08:48:22,0 days 18:53:06.000000000,0 days 01:17:14.000000000,3.6210000000000004,Plug Out at Vehicle,Level 2,Salt Lake City,40.75592,-111.8834,6569V,,9.5,0.75,331,1,1,2018,13.0,8.0,0.38115789473684214,2018-11-27,236
17508,182139,2,PUBLIC USE / SUGAR HOUSE,1989,2018-11-27 14:08:29,2018-11-27 15:15:19,0 days 01:06:52.000000000,0 days 01:06:43.000000000,2.487,Customer,Level 2,Salt Lake City,40.723351,-111.85875700000001,1879121,84106,0.5,0.5,331,1,1,2018,14.0,15.0,4.974,2018-11-27,236
17476,128725,1,RMP NTO OFFICE / STATION 1,1494,2018-11-27 05:54:38,2018-11-27 18:02:09,0 days 12:07:33.000000000,0 days 04:20:28.000000000,12.738,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,2733521,84065,6.0,2.25,331,1,1,2018,5.0,18.0,2.1229999999999998,2018-11-27,236
17477,182105,1,PUBLIC USE / FAIRMONT PARK,1090,2018-11-27 06:32:36,2018-11-27 07:13:07,0 days 00:40:31.000000000,0 days 00:40:04.000000000,0.9420000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,492301,84109,0.25,0.25,331,1,1,2018,6.0,7.0,3.7680000000000002,2018-11-27,236
17478,167347,2,PUBLIC USE / 159 S. MAIN ST,2231,2018-11-27 07:11:38,2018-11-27 07:39:12,0 days 00:27:32.000000000,0 days 00:27:22.000000000,2.673,Customer,Level 2,Salt Lake City,40.76569,-111.890976,3423221,84037,0.25,0.25,331,1,1,2018,7.0,7.0,10.692,2018-11-27,236
17479,167437,2,PUBLIC USE / 300 SOUTH,1543328628,2018-11-27 07:23:55,2018-11-27 09:49:29,0 days 02:25:33.000000000,0 days 01:58:11.000000000,7.291,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,583837,84115,1.25,1.0,331,1,1,2018,7.0,9.0,5.832800000000001,2018-11-27,236
17480,167437,1,PUBLIC USE / 300 SOUTH,1022,2018-11-27 08:06:30,2018-11-27 10:54:51,0 days 02:48:21.000000000,0 days 02:29:06.000000000,6.388999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1585641,84037,1.5,1.25,331,1,1,2018,8.0,10.0,4.259333333333333,2018-11-27,236
17481,121747,2,FLEET / PSB-FIRE,1328,2018-11-27 08:17:25,2018-11-27 14:44:58,0 days 06:27:33.000000000,0 days 02:15:47.000000000,6.095,Plug Out at Vehicle,Level 2,Salt Lake City,40.7589,-111.882011,6587V,,3.25,1.25,331,1,1,2018,8.0,14.0,1.8753846153846152,2018-11-27,236
17482,182105,1,PUBLIC USE / FAIRMONT PARK,1091,2018-11-27 08:18:15,2018-11-27 09:36:18,0 days 01:18:05.000000000,0 days 01:17:53.000000000,8.604,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,792337,84103,0.75,0.75,331,1,1,2018,8.0,9.0,11.472,2018-11-27,236
17483,167347,2,PUBLIC USE / 159 S. MAIN ST,2232,2018-11-27 08:21:06,2018-11-27 11:20:20,0 days 02:59:14.000000000,0 days 00:59:31.000000000,1.4669999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,2921341,84105,1.5,0.5,331,1,1,2018,8.0,11.0,0.9779999999999999,2018-11-27,236
17485,165161,2,PUBLIC USE / SORENSON MULTIC,1543333608,2018-11-27 08:46:55,2018-11-27 17:06:28,0 days 08:19:33.000000000,0 days 03:22:40.000000000,5.6129999999999995,Plug Out at Vehicle,Level 2,Salt Lake City,40.740749,-111.914368,729853,84105,4.25,1.75,331,1,1,2018,8.0,17.0,1.3207058823529412,2018-11-27,236
17486,167485,1,PUBLIC USE / LIBRARY SQUA P1,306,2018-11-27 08:48:26,2018-11-27 11:59:24,0 days 03:11:00.000000000,0 days 03:10:45.000000000,19.361,Plug Out at Vehicle,Level 2,Salt Lake City,40.759426,-111.883629,838926,84103,1.5,1.5,331,1,1,2018,8.0,11.0,12.907333333333334,2018-11-27,236
17487,182139,2,PUBLIC USE / SUGAR HOUSE,1986,2018-11-27 08:55:47,2018-11-27 09:43:29,0 days 00:47:40.000000000,0 days 00:47:32.000000000,2.7319999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,2156691,84025,0.5,0.5,331,1,1,2018,8.0,9.0,5.4639999999999995,2018-11-27,236
17488,182073,1,PUBLIC USE / LIBERTY PARK 2,1074,2018-11-27 08:58:50,2018-11-27 10:37:15,0 days 01:38:23.000000000,0 days 01:38:14.000000000,5.406000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,186609,84098,0.75,0.75,331,1,1,2018,8.0,10.0,7.208000000000001,2018-11-27,236
17489,182139,1,PUBLIC USE / SUGAR HOUSE,1987,2018-11-27 09:31:22,2018-11-27 13:55:13,0 days 04:23:51.000000000,0 days 04:12:32.000000000,15.744000000000002,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,2454101,84105,2.25,2.0,331,1,1,2018,9.0,13.0,6.997333333333334,2018-11-27,236
17490,167437,2,PUBLIC USE / 300 SOUTH,1023,2018-11-27 10:12:55,2018-11-27 12:41:47,0 days 02:28:49.000000000,0 days 02:28:40.000000000,10.350999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,928861,84103,1.25,1.25,331,1,1,2018,10.0,12.0,8.2808,2018-11-27,236
17484,167175,1,PUBLIC USE / PIONEER PARK,1280,2018-11-27 08:35:22,2018-11-27 09:31:32,0 days 00:56:07.000000000,0 days 00:55:58.000000000,3.443,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,271473,ut,0.5,0.5,331,1,1,2018,8.0,9.0,6.886,2018-11-27,236
17492,167175,2,PUBLIC USE / PIONEER PARK,1543339875,2018-11-27 10:31:21,2018-11-27 16:02:08,0 days 05:30:47.000000000,0 days 03:31:07.000000000,11.407,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,1189581,84020,2.75,1.75,331,1,1,2018,10.0,16.0,4.148,2018-11-27,236
17491,182139,2,PUBLIC USE / SUGAR HOUSE,1988,2018-11-27 10:13:51,2018-11-27 12:12:45,0 days 01:58:57.000000000,0 days 01:58:48.000000000,13.019,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,1322141,84106,1.0,1.0,331,1,1,2018,10.0,12.0,13.019,2018-11-27,236
17505,121747,1,FLEET / PSB-FIRE,1329,2018-11-27 13:03:25,2018-11-28 12:16:00,0 days 23:12:35.000000000,0 days 01:05:51.000000000,4.038,Plug Out at Vehicle,Level 2,Salt Lake City,40.7589,-111.882011,6583V,,11.5,0.5,331,1,1,2018,13.0,12.0,0.3511304347826087,2018-11-27,236
17504,167175,1,PUBLIC USE / PIONEER PARK,1282,2018-11-27 12:19:43,2018-11-27 14:15:43,0 days 01:56:03.000000000,0 days 01:55:52.000000000,6.619,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,271473,ut,1.0,1.0,331,1,1,2018,12.0,14.0,6.619,2018-11-27,236
17503,144179,1,FLEET / SLC FACILITIES,875,2018-11-27 12:14:22,2018-11-27 13:24:00,0 days 01:09:38.000000000,0 days 00:17:31.000000000,0.8340000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.75592,-111.8834,6569V,,0.5,0.25,331,1,1,2018,12.0,13.0,1.6680000000000001,2018-11-27,236
17502,165161,1,PUBLIC USE / SORENSON MULTIC,1543344520,2018-11-27 11:48:46,2018-11-27 13:03:37,0 days 01:14:54.000000000,0 days 01:14:40.000000000,7.309,Plug Out at Vehicle,Level 2,Salt Lake City,40.740749,-111.914368,1557141,84025,0.5,0.5,331,1,1,2018,11.0,13.0,14.618,2018-11-27,236
17501,167543,1,PUBLIC USE / LIBRARY SQ P1,200,2018-11-27 11:41:51,2018-11-27 13:13:03,0 days 01:31:10.000000000,0 days 01:30:53.000000000,9.623,Plug Out at Vehicle,Level 2,Salt Lake City,40.759537,-111.883972,2496611,84103,0.75,0.75,331,1,1,2018,11.0,13.0,12.830666666666666,2018-11-27,236
17500,167437,1,PUBLIC USE / 300 SOUTH,1024,2018-11-27 11:30:34,2018-11-27 17:09:59,0 days 05:39:24.000000000,0 days 02:07:02.000000000,7.527,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,3041181,84321,2.75,1.0,331,1,1,2018,11.0,17.0,2.737090909090909,2018-11-27,236
17506,167437,2,PUBLIC USE / 300 SOUTH,1025,2018-11-27 13:15:46,2018-11-27 16:24:28,0 days 03:08:42.000000000,0 days 02:53:03.000000000,10.639000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,3420351,84129,1.5,1.5,331,1,1,2018,13.0,16.0,7.092666666666667,2018-11-27,236
17498,167347,2,PUBLIC USE / 159 S. MAIN ST,2234,2018-11-27 11:25:57,2018-11-27 14:08:29,0 days 02:42:32.000000000,0 days 01:33:15.000000000,3.61,Customer,Level 2,Salt Lake City,40.76569,-111.890976,796021,84105,1.25,0.75,331,1,1,2018,11.0,14.0,2.888,2018-11-27,236
17497,182105,1,PUBLIC USE / FAIRMONT PARK,1543342610,2018-11-27 11:16:57,2018-11-27 12:39:50,0 days 01:22:55.000000000,0 days 01:22:42.000000000,5.7410000000000005,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,3485191,84121,0.75,0.75,331,1,1,2018,11.0,12.0,7.654666666666667,2018-11-27,236
17496,182073,2,PUBLIC USE / LIBERTY PARK 2,1075,2018-11-27 11:00:21,2018-11-27 12:12:45,0 days 01:12:27.000000000,0 days 01:12:08.000000000,3.91,Customer,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,623509,84115,0.5,0.5,331,1,1,2018,11.0,12.0,7.82,2018-11-27,236
17495,167347,1,PUBLIC USE / 159 S. MAIN ST,2233,2018-11-27 10:48:57,2018-11-27 12:34:14,0 days 01:45:17.000000000,0 days 01:13:26.000000000,6.2170000000000005,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,1531181,84043,1.0,0.5,331,1,1,2018,10.0,12.0,6.2170000000000005,2018-11-27,236
17494,167713,2,PUBLIC USE / LIBERTY PARK,1482,2018-11-27 10:41:11,2018-11-27 12:34:35,0 days 01:53:21.000000000,0 days 01:52:58.000000000,7.0,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,3298181,84074,1.0,1.0,331,1,1,2018,10.0,12.0,7.0,2018-11-27,236
17493,167713,1,PUBLIC USE / LIBERTY PARK,1481,2018-11-27 10:36:21,2018-11-27 15:03:03,0 days 04:26:42.000000000,0 days 04:25:10.000000000,15.748,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,825047,84105,2.25,2.25,331,1,1,2018,10.0,15.0,6.999111111111111,2018-11-27,236
17499,182105,2,PUBLIC USE / FAIRMONT PARK,1092,2018-11-27 11:29:39,2018-11-27 13:54:24,0 days 02:24:43.000000000,0 days 02:22:33.000000000,7.718,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,253251,84041,1.25,1.25,331,1,1,2018,11.0,13.0,6.1744,2018-11-27,236
17589,182145,2,PUBLIC USE / SUNNYSIDE AVE,351,2018-11-28 17:22:33,2018-11-28 19:26:07,0 days 02:03:36.000000000,0 days 02:03:21.000000000,5.218,Plug Out at Vehicle,Level 2,Salt Lake City,40.751179,-111.814384,747385,84093,1.0,1.0,332,2,1,2018,17.0,19.0,5.218,2018-11-28,237
17588,167437,1,PUBLIC USE / 300 SOUTH,1032,2018-11-28 16:59:01,2018-11-28 17:33:34,0 days 00:34:35.000000000,0 days 00:34:18.000000000,3.889,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,3043641,84010,0.25,0.25,332,2,1,2018,16.0,17.0,15.556,2018-11-28,237
17587,182139,1,PUBLIC USE / SUGAR HOUSE,1993,2018-11-28 16:25:13,2018-11-28 17:17:05,0 days 00:51:51.000000000,0 days 00:51:43.000000000,6.031000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,415153,84106,0.5,0.5,332,2,1,2018,16.0,17.0,12.062000000000001,2018-11-28,237
17586,121987,2,FLEET / PSB-FIRE 2,1250,2018-11-28 16:16:47,2018-11-29 08:57:55,0 days 16:41:08.000000000,0 days 02:19:00.000000000,11.402999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.758915,-111.882034,6585V,,8.25,1.25,332,2,1,2018,16.0,8.0,1.382181818181818,2018-11-28,237
17585,117979,2,FLEET / LIBRARY POOL,245,2018-11-28 16:14:11,2018-11-29 10:50:50,0 days 18:36:39.000000000,0 days 02:30:32.000000000,13.300999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.758465,-111.883247,6573V,,9.25,1.25,332,2,1,2018,16.0,10.0,1.4379459459459458,2018-11-28,237
17584,165165,1,PUBLIC USE / INTL PEACE GARD,299,2018-11-28 16:07:04,2018-11-28 17:22:41,0 days 01:15:37.000000000,0 days 01:15:14.000000000,8.568,Plug Out at Vehicle,Level 2,Salt Lake City,40.746857,-111.91934199999999,1911791,84119,0.75,0.75,332,2,1,2018,16.0,17.0,11.424,2018-11-28,237
17580,165161,1,PUBLIC USE / SORENSON MULTIC,1543444269,2018-11-28 15:31:15,2018-11-28 19:27:35,0 days 03:56:20.000000000,0 days 01:51:14.000000000,10.872,Plug Out at Vehicle,Level 2,Salt Lake City,40.740749,-111.914368,2187461,84084,2.0,1.0,332,2,1,2018,15.0,19.0,5.436,2018-11-28,237
17582,182073,2,PUBLIC USE / LIBERTY PARK 2,1079,2018-11-28 15:39:18,2018-11-28 16:40:22,0 days 01:01:03.000000000,0 days 01:00:53.000000000,6.71,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,2323371,84037,0.5,0.5,332,2,1,2018,15.0,16.0,13.42,2018-11-28,237
17581,352051,1,SALT LAKE CITY / COMPLAINCE 1,448,2018-11-28 15:32:56,2018-11-29 07:28:04,0 days 15:55:06.000000000,0 days 04:26:33.000000000,21.889,Plug Out at Vehicle,Level 2,Salt Lake City,40.755736999999996,-111.88454399999999,45631V,,8.0,2.25,332,2,1,2018,15.0,7.0,2.736125,2018-11-28,237
17579,165165,1,PUBLIC USE / INTL PEACE GARD,298,2018-11-28 15:29:47,2018-11-28 16:06:37,0 days 00:36:50.000000000,0 days 00:36:26.000000000,3.1239999999999997,Plug Out at Vehicle,Level 2,Salt Lake City,40.746857,-111.91934199999999,1911791,84119,0.25,0.25,332,2,1,2018,15.0,16.0,12.495999999999999,2018-11-28,237
17578,352051,2,SALT LAKE CITY / COMPLAINCE 1,447,2018-11-28 15:04:58,2018-11-28 15:37:22,0 days 00:32:27.000000000,0 days 00:32:14.000000000,3.303,Plug Out at Vehicle,Level 2,Salt Lake City,40.755736999999996,-111.88454399999999,33361V,,0.25,0.25,332,2,1,2018,15.0,15.0,13.212,2018-11-28,237
17577,167347,2,PUBLIC USE / 159 S. MAIN ST,2244,2018-11-28 14:47:10,2018-11-28 17:38:01,0 days 02:50:54.000000000,0 days 02:50:39.000000000,9.462,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,1488501,84101,1.5,1.5,332,2,1,2018,14.0,17.0,6.308,2018-11-28,237
17590,144179,1,FLEET / SLC FACILITIES,879,2018-11-28 17:37:59,2018-11-29 09:01:49,0 days 15:23:50.000000000,0 days 01:15:24.000000000,2.8169999999999997,Plug Out at Vehicle,Level 2,Salt Lake City,40.75592,-111.8834,6569V,,7.75,0.75,332,2,1,2018,17.0,9.0,0.3634838709677419,2018-11-28,237
17583,164963,2,PUBLIC USE / LIBRA SQ GAR P2,1543446129,2018-11-28 16:02:16,2018-11-28 17:49:17,0 days 01:47:03.000000000,0 days 01:46:49.000000000,10.033999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.760082000000004,-111.88484199999999,1758261,84124,1.0,1.0,332,2,1,2018,16.0,17.0,10.033999999999999,2018-11-28,237
17591,182139,2,PUBLIC USE / SUGAR HOUSE,1543452341,2018-11-28 17:45:47,2018-11-28 21:33:53,0 days 03:48:05.000000000,0 days 02:30:52.000000000,8.296,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,659423,84120,2.0,1.25,332,2,1,2018,17.0,21.0,4.148,2018-11-28,237
17576,182145,2,PUBLIC USE / SUNNYSIDE AVE,350,2018-11-28 14:31:52,2018-11-28 15:56:49,0 days 01:24:59.000000000,0 days 01:24:39.000000000,6.657,Plug Out at Vehicle,Level 2,Salt Lake City,40.751179,-111.814384,1056171,84105,0.75,0.75,332,2,1,2018,14.0,15.0,8.876,2018-11-28,237
17593,182139,1,PUBLIC USE / SUGAR HOUSE,1994,2018-11-28 18:04:33,2018-11-28 18:59:49,0 days 00:55:18.000000000,0 days 00:55:00.000000000,3.0380000000000003,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,1488501,84101,0.5,0.5,332,2,1,2018,18.0,18.0,6.0760000000000005,2018-11-28,237
17594,167175,2,PUBLIC USE / PIONEER PARK,1288,2018-11-28 18:36:02,2018-11-28 21:21:20,0 days 02:45:18.000000000,0 days 01:58:40.000000000,6.546,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,3496411,84103,1.5,1.0,332,2,1,2018,18.0,21.0,4.364,2018-11-28,237
17595,182073,1,PUBLIC USE / LIBERTY PARK 2,1543455557,2018-11-28 18:39:25,2018-11-28 22:46:29,0 days 04:07:03.000000000,0 days 02:41:02.000000000,8.589,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,3300771,84102,2.0,1.25,332,2,1,2018,18.0,22.0,4.2945,2018-11-28,237
17596,182105,1,PUBLIC USE / FAIRMONT PARK,1097,2018-11-28 18:55:52,2018-11-28 22:16:04,0 days 03:20:14.000000000,0 days 03:19:53.000000000,22.863000000000003,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,2731951,84105,1.75,1.75,332,2,1,2018,18.0,22.0,13.06457142857143,2018-11-28,237
17607,352031,1,SALT LAKE CITY / SLC COMPLIANCE2,555,2018-11-28 23:01:16,2018-11-29 07:26:33,0 days 08:25:17.000000000,0 days 02:26:45.000000000,11.235,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,47121V,,4.25,1.25,332,2,1,2018,23.0,7.0,2.643529411764706,2018-11-28,237
17598,182145,1,PUBLIC USE / SUNNYSIDE AVE,352,2018-11-28 19:11:33,2018-11-28 21:52:11,0 days 02:40:39.000000000,0 days 02:40:19.000000000,18.675,Plug Out at Vehicle,Level 2,Salt Lake City,40.751179,-111.814384,1555751,84112,1.25,1.25,332,2,1,2018,19.0,21.0,14.940000000000001,2018-11-28,237
17599,167437,1,PUBLIC USE / 300 SOUTH,1033,2018-11-28 19:18:05,2018-11-28 19:46:36,0 days 00:28:28.000000000,0 days 00:28:11.000000000,3.237,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,2599771,84101,0.25,0.25,332,2,1,2018,19.0,19.0,12.948,2018-11-28,237
17600,167347,2,PUBLIC USE / 159 S. MAIN ST,2245,2018-11-28 19:51:15,2018-11-28 21:57:29,0 days 02:06:13.000000000,0 days 02:04:52.000000000,11.794,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,2599771,84101,1.0,1.0,332,2,1,2018,19.0,21.0,11.794,2018-11-28,237
17601,167437,2,PUBLIC USE / 300 SOUTH,1034,2018-11-28 19:51:40,2018-11-28 21:42:15,0 days 01:50:32.000000000,0 days 01:50:18.000000000,5.881,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,651769,84115,1.0,1.0,332,2,1,2018,19.0,21.0,5.881,2018-11-28,237
17602,167713,1,PUBLIC USE / LIBERTY PARK,1486,2018-11-28 20:03:02,2018-11-28 22:11:15,0 days 02:08:16.000000000,0 days 02:07:55.000000000,4.809,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,2100111,84108,1.0,1.0,332,2,1,2018,20.0,22.0,4.809,2018-11-28,237
17603,167175,2,PUBLIC USE / PIONEER PARK,1289,2018-11-28 21:39:41,2018-11-29 09:01:26,0 days 11:21:44.000000000,0 days 05:00:13.000000000,35.016,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,3163651,84101,5.75,2.5,332,2,1,2018,21.0,9.0,6.089739130434782,2018-11-28,237
17604,352031,2,SALT LAKE CITY / SLC COMPLIANCE2,553,2018-11-28 21:49:09,2018-11-28 22:19:32,0 days 00:30:25.000000000,0 days 00:30:12.000000000,3.1039999999999996,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,33371V,,0.25,0.25,332,2,1,2018,21.0,22.0,12.415999999999999,2018-11-28,237
17605,352031,2,SALT LAKE CITY / SLC COMPLIANCE2,554,2018-11-28 22:55:21,2018-11-29 07:53:00,0 days 08:57:37.000000000,0 days 02:42:21.000000000,12.345999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,33371V,,4.5,1.25,332,2,1,2018,22.0,7.0,2.743555555555555,2018-11-28,237
17606,352051,2,SALT LAKE CITY / COMPLAINCE 1,449,2018-11-28 22:56:57,2018-11-29 15:27:10,0 days 16:30:13.000000000,0 days 08:13:22.000000000,44.803000000000004,Plug Out at Vehicle,Level 2,Salt Lake City,40.755736999999996,-111.88454399999999,33361V,,8.25,4.0,332,2,1,2018,22.0,15.0,5.430666666666667,2018-11-28,237
17592,182073,2,PUBLIC USE / LIBERTY PARK 2,1543452455,2018-11-28 17:47:44,2018-11-28 21:08:05,0 days 03:20:21.000000000,0 days 03:19:47.000000000,15.603,CPS Server,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,3054541,84102,1.75,1.75,332,2,1,2018,17.0,21.0,8.916,2018-11-28,237
17575,165161,2,PUBLIC USE / SORENSON MULTIC,254,2018-11-28 13:37:17,2018-11-28 15:41:28,0 days 02:04:11.000000000,0 days 01:46:09.000000000,3.0010000000000003,Plug Out at Vehicle,Level 2,Salt Lake City,40.740749,-111.914368,729853,84105,1.0,1.0,332,2,1,2018,13.0,15.0,3.0010000000000003,2018-11-28,237
17597,167347,1,PUBLIC USE / 159 S. MAIN ST,1543457004,2018-11-28 19:03:32,2018-11-28 20:25:21,0 days 01:21:51.000000000,0 days 01:21:31.000000000,7.331,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,713491,84093,0.75,0.75,332,2,1,2018,19.0,20.0,9.774666666666667,2018-11-28,237
17573,121747,1,FLEET / PSB-FIRE,1331,2018-11-28 12:52:54,2018-11-30 07:41:20,1 days 18:48:26.000000000,0 days 03:01:02.000000000,3.634,Plug Out at Vehicle,Level 2,Salt Lake City,40.7589,-111.882011,6583V,,9.5,1.5,332,2,1,2018,12.0,7.0,0.38252631578947366,2018-11-28,237
17574,167437,2,PUBLIC USE / 300 SOUTH,1543435832,2018-11-28 13:10:39,2018-11-28 16:18:16,0 days 03:07:36.000000000,0 days 03:07:30.000000000,13.288,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,713733,84106,1.5,1.5,332,2,1,2018,13.0,16.0,8.858666666666666,2018-11-28,237
17543,128725,1,RMP NTO OFFICE / STATION 1,1495,2018-11-28 05:57:55,2018-11-28 14:13:25,0 days 08:15:32.000000000,0 days 03:20:49.000000000,9.781,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,2733521,84065,4.25,1.75,332,2,1,2018,5.0,14.0,2.3014117647058825,2018-11-28,237
17544,165165,1,PUBLIC USE / INTL PEACE GARD,297,2018-11-28 06:44:21,2018-11-28 08:30:25,0 days 01:46:04.000000000,0 days 01:45:42.000000000,11.875,Plug Out at Vehicle,Level 2,Salt Lake City,40.746857,-111.91934199999999,1911791,84119,1.0,1.0,332,2,1,2018,6.0,8.0,11.875,2018-11-28,237
