Idx,Hour,DayCnt,DayYr,Connected
1359,15,56,78,5
1360,16,56,78,5
1361,17,56,78,3
1362,18,56,78,4
1363,19,56,78,2
1364,20,56,78,3
1365,21,56,78,0
1366,22,56,78,0
1367,23,56,78,0
1368,0,57,79,0
1369,1,57,79,0
1370,2,57,79,0
1371,3,57,79,0
1372,4,57,79,0
1373,5,57,79,1
1374,6,57,79,4
1375,7,57,79,5
1376,8,57,79,14
1377,9,57,79,3
1378,10,57,79,4
1379,11,57,79,6
1380,12,57,79,11
1381,13,57,79,7
1382,14,57,79,3
1383,15,57,79,5
1384,16,57,79,1
1385,17,57,79,4
1386,18,57,79,2
1387,19,57,79,1
1388,20,57,79,1
1389,21,57,79,1
1390,22,57,79,0
1391,23,57,79,0
1392,0,58,80,0
1393,1,58,80,0
1394,2,58,80,0
1395,3,58,80,0
1396,4,58,80,0
1397,5,58,80,1
1398,6,58,80,6
1399,7,58,80,5
1400,8,58,80,10
1401,9,58,80,3
1402,10,58,80,2
1403,11,58,80,2
1404,12,58,80,7
1405,13,58,80,8
1406,14,58,80,3
1407,15,58,80,4
1408,16,58,80,2
1409,17,58,80,2
1410,18,58,80,3
1411,19,58,80,0
1412,20,58,80,0
1413,21,58,80,0
1414,22,58,80,0
1415,23,58,80,0
1416,0,59,81,0
1417,1,59,81,0
1418,2,59,81,1
1419,3,59,81,0
1420,4,59,81,0
1421,5,59,81,2
1422,6,59,81,0
1423,7,59,81,5
1424,8,59,81,10
1425,9,59,81,4
1426,10,59,81,6
1427,11,59,81,2
1428,12,59,81,4
1429,13,59,81,6
1430,14,59,81,4
1431,15,59,81,7
1432,16,59,81,2
1433,17,59,81,5
1434,18,59,81,5
1435,19,59,81,1
1436,20,59,81,1
1437,21,59,81,2
1438,22,59,81,0
1439,23,59,81,0
1440,0,60,84,0
1441,1,60,84,0
1442,2,60,84,0
1443,3,60,84,0
1444,4,60,84,0
1445,5,60,84,0
1446,6,60,84,3
1447,7,60,84,8
1448,8,60,84,6
1449,9,60,84,3
1450,10,60,84,2
1451,11,60,84,4
1452,12,60,84,8
1453,13,60,84,4
1454,14,60,84,0
1455,15,60,84,6
1456,16,60,84,1
1457,17,60,84,3
1458,18,60,84,4
1459,19,60,84,1
1460,20,60,84,1
1461,21,60,84,1
1462,22,60,84,0
1463,23,60,84,0
1464,0,61,85,0
1465,1,61,85,0
1466,2,61,85,0
1467,3,61,85,0
1468,4,61,85,0
1469,5,61,85,1
1470,6,61,85,7
1471,7,61,85,7
1472,8,61,85,12
1473,9,61,85,4
1474,10,61,85,6
1475,11,61,85,5
1476,12,61,85,9
1477,13,61,85,5
1478,14,61,85,7
1479,15,61,85,3
1480,16,61,85,6
1481,17,61,85,4
1482,18,61,85,2
1483,19,61,85,5
1484,20,61,85,0
1485,21,61,85,0
1486,22,61,85,0
1487,23,61,85,0
1488,0,62,86,0
1489,1,62,86,0
1490,2,62,86,0
1491,3,62,86,0
1492,4,62,86,0
1493,5,62,86,1
1494,6,62,86,2
1495,7,62,86,6
1496,8,62,86,11
1497,9,62,86,5
1498,10,62,86,8
1499,11,62,86,5
1500,12,62,86,6
1501,13,62,86,8
1502,14,62,86,4
1503,15,62,86,6
1504,16,62,86,2
1505,17,62,86,5
1506,18,62,86,3
1507,19,62,86,2
1508,20,62,86,1
1509,21,62,86,3
1510,22,62,86,0
1511,23,62,86,0
1512,0,63,87,0
1513,1,63,87,0
1514,2,63,87,0
1515,3,63,87,0
1516,4,63,87,0
1517,5,63,87,2
1518,6,63,87,8
1519,7,63,87,4
1520,8,63,87,10
1521,9,63,87,4
1522,10,63,87,2
1523,11,63,87,3
1524,12,63,87,3
1525,13,63,87,9
1526,14,63,87,7
1527,15,63,87,4
1528,16,63,87,4
1529,17,63,87,5
1530,18,63,87,2
1531,19,63,87,3
1532,20,63,87,0
1533,21,63,87,0
1534,22,63,87,0
1535,23,63,87,0
1536,0,64,88,0
1537,1,64,88,0
1538,2,64,88,0
1539,3,64,88,0
1540,4,64,88,0
1541,5,64,88,1
1542,6,64,88,1
1543,7,64,88,9
1544,8,64,88,11
1545,9,64,88,5
1546,10,64,88,4
1547,11,64,88,9
1548,12,64,88,5
1549,13,64,88,5
1550,14,64,88,6
1551,15,64,88,2
1552,16,64,88,6
1553,17,64,88,3
1554,18,64,88,1
1555,19,64,88,1
1556,20,64,88,1
1557,21,64,88,0
1558,22,64,88,0
1559,23,64,88,0
1560,0,65,91,0
1561,1,65,91,0
1562,2,65,91,0
1563,3,65,91,0
1564,4,65,91,0
1565,5,65,91,1
1566,6,65,91,5
1567,7,65,91,8
1568,8,65,91,7
1569,9,65,91,5
1570,10,65,91,4
1571,11,65,91,5
1572,12,65,91,5
1573,13,65,91,5
1574,14,65,91,5
1575,15,65,91,5
1576,16,65,91,3
1577,17,65,91,3
1578,18,65,91,2
1579,19,65,91,1
1580,20,65,91,0
1581,21,65,91,0
1582,22,65,91,0
1583,23,65,91,0
1584,0,66,92,0
1585,1,66,92,0
1586,2,66,92,0
1587,3,66,92,0
1588,4,66,92,0
1589,5,66,92,2
1590,6,66,92,4
1591,7,66,92,7
1592,8,66,92,8
1593,9,66,92,4
1594,10,66,92,3
1595,11,66,92,8
1596,12,66,92,8
1597,13,66,92,5
1598,14,66,92,9
1599,15,66,92,7
1600,16,66,92,3
1601,17,66,92,7
1602,18,66,92,2
1603,19,66,92,1
1604,20,66,92,1
1605,21,66,92,0
1606,22,66,92,0
1607,23,66,92,0
1608,0,67,93,0
1609,1,67,93,0
1610,2,67,93,0
1611,3,67,93,0
1612,4,67,93,0
1613,5,67,93,1
1614,6,67,93,2
1615,7,67,93,4
1616,8,67,93,8
1617,9,67,93,5
1618,10,67,93,5
1619,11,67,93,8
1620,12,67,93,6
1621,13,67,93,10
1622,14,67,93,4
1623,15,67,93,6
1624,16,67,93,7
1625,17,67,93,4
1626,18,67,93,1
1627,19,67,93,0
1628,20,67,93,0
1629,21,67,93,0
1630,22,67,93,0
1631,23,67,93,0
1632,0,68,94,0
1633,1,68,94,0
1634,2,68,94,0
1635,3,68,94,0
1636,4,68,94,0
1637,5,68,94,1
1638,6,68,94,3
1639,7,68,94,7
1640,8,68,94,8
1641,9,68,94,5
1642,10,68,94,3
1643,11,68,94,5
1644,12,68,94,8
1645,13,68,94,9
1646,14,68,94,4
1647,15,68,94,5
1648,16,68,94,1
1649,17,68,94,1
1650,18,68,94,6
1651,19,68,94,2
1652,20,68,94,2
1653,21,68,94,0
1654,22,68,94,0
1655,23,68,94,0
1656,0,69,95,0
1657,1,69,95,0
1658,2,69,95,0
1659,3,69,95,0
1660,4,69,95,0
1661,5,69,95,1
1662,6,69,95,4
1663,7,69,95,6
1664,8,69,95,11
1665,9,69,95,6
1666,10,69,95,4
1667,11,69,95,4
1668,12,69,95,7
1669,13,69,95,5
1670,14,69,95,5
1671,15,69,95,5
1672,16,69,95,2
1673,17,69,95,4
1674,18,69,95,5
1675,19,69,95,0
1676,20,69,95,1
1677,21,69,95,2
1678,22,69,95,1
1679,23,69,95,0
1680,0,70,98,1
1681,1,70,98,0
1682,2,70,98,0
1683,3,70,98,0
1684,4,70,98,0
1685,5,70,98,3
1686,6,70,98,5
1687,7,70,98,7
1688,8,70,98,9
1689,9,70,98,5
1690,10,70,98,5
1691,11,70,98,6
1692,12,70,98,7
1693,13,70,98,5
1694,14,70,98,3
1695,15,70,98,4
1696,16,70,98,3
1697,17,70,98,4
1698,18,70,98,4
1699,19,70,98,2
1700,20,70,98,3
1701,21,70,98,1
1702,22,70,98,0
1703,23,70,98,0
1704,0,71,99,1
1705,1,71,99,0
1706,2,71,99,0
1707,3,71,99,0
1708,4,71,99,0
1709,5,71,99,1
1710,6,71,99,7
1711,7,71,99,5
1712,8,71,99,10
1713,9,71,99,9
1714,10,71,99,4
1715,11,71,99,1
1716,12,71,99,10
1717,13,71,99,5
1718,14,71,99,5
1719,15,71,99,3
1720,16,71,99,2
1721,17,71,99,4
1722,18,71,99,4
1723,19,71,99,4
1724,20,71,99,0
1725,21,71,99,1
1726,22,71,99,2
1727,23,71,99,0
1728,0,72,100,0
1729,1,72,100,0
1730,2,72,100,0
1731,3,72,100,0
1732,4,72,100,0
1733,5,72,100,1
1734,6,72,100,5
1735,7,72,100,4
1736,8,72,100,16
1737,9,72,100,3
1738,10,72,100,3
1739,11,72,100,6
1740,12,72,100,9
1741,13,72,100,7
1742,14,72,100,4
1743,15,72,100,5
1744,16,72,100,4
1745,17,72,100,1
1746,18,72,100,4
1747,19,72,100,3
1748,20,72,100,2
1749,21,72,100,0
1750,22,72,100,0
1751,23,72,100,0
1752,0,73,101,0
1753,1,73,101,0
1754,2,73,101,0
1755,3,73,101,0
1756,4,73,101,0
1757,5,73,101,1
1758,6,73,101,2
1759,7,73,101,8
1760,8,73,101,4
1761,9,73,101,5
1762,10,73,101,2
1763,11,73,101,4
1764,12,73,101,8
1765,13,73,101,9
1766,14,73,101,3
1767,15,73,101,2
1768,16,73,101,6
1769,17,73,101,6
1770,18,73,101,2
1771,19,73,101,3
1772,20,73,101,0
1773,21,73,101,0
1774,22,73,101,0
1775,23,73,101,1
1776,0,74,102,0
1777,1,74,102,0
1778,2,74,102,0
1779,3,74,102,0
1780,4,74,102,0
1781,5,74,102,1
1782,6,74,102,0
1783,7,74,102,9
1784,8,74,102,6
1785,9,74,102,10
1786,10,74,102,5
1787,11,74,102,6
1788,12,74,102,5
1789,13,74,102,7
1790,14,74,102,0
1791,15,74,102,2
1792,16,74,102,0
1793,17,74,102,0
1794,18,74,102,0
1795,19,74,102,1
1796,20,74,102,0
1797,21,74,102,0
1798,22,74,102,0
1799,23,74,102,0
1800,0,75,105,0
1801,1,75,105,0
1802,2,75,105,0
1803,3,75,105,0
1804,4,75,105,0
1805,5,75,105,0
1806,6,75,105,1
1807,7,75,105,9
1808,8,75,105,7
1809,9,75,105,3
1810,10,75,105,1
1811,11,75,105,7
1812,12,75,105,7
1813,13,75,105,4
1814,14,75,105,4
1815,15,75,105,6
1816,16,75,105,3
1817,17,75,105,1
1818,18,75,105,3
1819,19,75,105,0
1820,20,75,105,0
1821,21,75,105,0
1822,22,75,105,0
1823,23,75,105,1
1824,0,76,106,0
1825,1,76,106,0
1826,2,76,106,0
1827,3,76,106,0
1828,4,76,106,0
1829,5,76,106,0
1830,6,76,106,8
1831,7,76,106,8
1832,8,76,106,8
1833,9,76,106,4
1834,10,76,106,1
1835,11,76,106,4
1836,12,76,106,7
1837,13,76,106,9
1838,14,76,106,5
1839,15,76,106,3
1840,16,76,106,1
1841,17,76,106,3
1842,18,76,106,4
1843,19,76,106,0
1844,20,76,106,0
1845,21,76,106,0
1846,22,76,106,2
1847,23,76,106,0
1848,0,77,107,0
1849,1,77,107,0
1850,2,77,107,0
1851,3,77,107,0
1852,4,77,107,0
1853,5,77,107,1
1854,6,77,107,4
1855,7,77,107,8
1856,8,77,107,15
1857,9,77,107,6
1858,10,77,107,2
1859,11,77,107,4
1860,12,77,107,12
1861,13,77,107,8
1862,14,77,107,5
1863,15,77,107,4
1864,16,77,107,4
1865,17,77,107,7
1866,18,77,107,1
1867,19,77,107,0
1868,20,77,107,1
1869,21,77,107,0
1870,22,77,107,1
1871,23,77,107,0
1872,0,78,108,0
1873,1,78,108,0
1874,2,78,108,0
1875,3,78,108,0
1876,4,78,108,0
1877,5,78,108,1
1878,6,78,108,7
1879,7,78,108,8
1880,8,78,108,9
1881,9,78,108,3
1882,10,78,108,4
1883,11,78,108,4
1884,12,78,108,1
1885,13,78,108,5
1886,14,78,108,3
1887,15,78,108,4
1888,16,78,108,6
1889,17,78,108,4
1890,18,78,108,1
1891,19,78,108,3
1892,20,78,108,2
1893,21,78,108,1
1894,22,78,108,1
1895,23,78,108,0
1896,0,79,109,0
1897,1,79,109,0
1898,2,79,109,0
1899,3,79,109,0
1900,4,79,109,0
1901,5,79,109,1
1902,6,79,109,4
1903,7,79,109,4
1904,8,79,109,12
1905,9,79,109,8
1906,10,79,109,4
1907,11,79,109,0
1908,12,79,109,7
1909,13,79,109,3
1910,14,79,109,6
1911,15,79,109,0
1912,16,79,109,3
1913,17,79,109,5
1914,18,79,109,6
1915,19,79,109,4
1916,20,79,109,3
1917,21,79,109,2
1918,22,79,109,2
1919,23,79,109,0
1920,0,80,112,0
1921,1,80,112,0
1922,2,80,112,0
1923,3,80,112,0
1924,4,80,112,0
1925,5,80,112,1
1926,6,80,112,4
1927,7,80,112,4
1928,8,80,112,15
1929,9,80,112,4
1930,10,80,112,5
1931,11,80,112,0
1932,12,80,112,6
1933,13,80,112,4
1934,14,80,112,2
1935,15,80,112,2
1936,16,80,112,6
1937,17,80,112,0
1938,18,80,112,3
1939,19,80,112,3
1940,20,80,112,1
1941,21,80,112,0
1942,22,80,112,0
1943,23,80,112,0
1944,0,81,113,0
1945,1,81,113,0
1946,2,81,113,1
1947,3,81,113,0
1948,4,81,113,0
1949,5,81,113,2
1950,6,81,113,6
1951,7,81,113,8
1952,8,81,113,7
1953,9,81,113,4
1954,10,81,113,5
1955,11,81,113,5
1956,12,81,113,6
1957,13,81,113,5
1958,14,81,113,2
1959,15,81,113,5
1960,16,81,113,2
1961,17,81,113,1
1962,18,81,113,4
1963,19,81,113,2
1964,20,81,113,0
1965,21,81,113,1
1966,22,81,113,1
1967,23,81,113,0
1968,0,82,114,0
1969,1,82,114,0
1970,2,82,114,0
1971,3,82,114,0
1972,4,82,114,0
1973,5,82,114,1
1974,6,82,114,4
1975,7,82,114,3
1976,8,82,114,10
1977,9,82,114,8
1978,10,82,114,2
1979,11,82,114,5
1980,12,82,114,6
1981,13,82,114,9
1982,14,82,114,7
1983,15,82,114,3
1984,16,82,114,1
1985,17,82,114,3
1986,18,82,114,2
1987,19,82,114,2
1988,20,82,114,1
1989,21,82,114,2
1990,22,82,114,0
1991,23,82,114,1
1992,0,83,115,0
1993,1,83,115,0
1994,2,83,115,0
1995,3,83,115,0
1996,4,83,115,0
1997,5,83,115,3
1998,6,83,115,3
1999,7,83,115,9
2000,8,83,115,8
2001,9,83,115,6
2002,10,83,115,6
2003,11,83,115,5
2004,12,83,115,6
2005,13,83,115,7
2006,14,83,115,2
2007,15,83,115,5
2008,16,83,115,3
2009,17,83,115,3
2010,18,83,115,3
2011,19,83,115,3
2012,20,83,115,0
2013,21,83,115,0
2014,22,83,115,0
2015,23,83,115,0
2016,0,84,116,0
2017,1,84,116,0
2018,2,84,116,0
2019,3,84,116,0
2020,4,84,116,0
2021,5,84,116,1
2022,6,84,116,3
2023,7,84,116,6
2024,8,84,116,8
2025,9,84,116,9
2026,10,84,116,5
2027,11,84,116,3
2028,12,84,116,10
2029,13,84,116,7
2030,14,84,116,8
2031,15,84,116,4
2032,16,84,116,2
2033,17,84,116,5
2034,18,84,116,2
2035,19,84,116,4
2036,20,84,116,1
2037,21,84,116,1
2038,22,84,116,1
2039,23,84,116,0
2040,0,85,119,0
2041,1,85,119,2
2042,2,85,119,0
2043,3,85,119,0
2044,4,85,119,0
2045,5,85,119,2
2046,6,85,119,6
2047,7,85,119,6
2048,8,85,119,8
2049,9,85,119,5
2050,10,85,119,3
2051,11,85,119,4
2052,12,85,119,4
2053,13,85,119,2
2054,14,85,119,6
2055,15,85,119,2
2056,16,85,119,2
2057,17,85,119,3
2058,18,85,119,0
2059,19,85,119,3
2060,20,85,119,0
2061,21,85,119,0
2062,22,85,119,0
2063,23,85,119,3
2064,0,86,120,0
2065,1,86,120,1
2066,2,86,120,0
2067,3,86,120,0
2068,4,86,120,0
2069,5,86,120,1
2070,6,86,120,7
2071,7,86,120,7
2072,8,86,120,9
2073,9,86,120,6
2074,10,86,120,3
2075,11,86,120,3
2076,12,86,120,12
2077,13,86,120,7
2078,14,86,120,6
2079,15,86,120,4
2080,16,86,120,3
2081,17,86,120,1
2082,18,86,120,3
2083,19,86,120,2
2084,20,86,120,0
2085,21,86,120,0
2086,22,86,120,2
2087,23,86,120,0
2088,0,87,121,0
2089,1,87,121,0
2090,2,87,121,0
2091,3,87,121,0
2092,4,87,121,0
2093,5,87,121,1
2094,6,87,121,6
2095,7,87,121,9
2096,8,87,121,7
2097,9,87,121,7
2098,10,87,121,3
2099,11,87,121,4
2100,12,87,121,7
2101,13,87,121,8
2102,14,87,121,3
2103,15,87,121,4
2104,16,87,121,2
2105,17,87,121,3
2106,18,87,121,2
2107,19,87,121,1
2108,20,87,121,0
2109,21,87,121,0
2110,22,87,121,0
2111,23,87,121,2
2112,0,88,122,1
2113,1,88,122,0
2114,2,88,122,0
2115,3,88,122,0
2116,4,88,122,0
2117,5,88,122,3
2118,6,88,122,4
2119,7,88,122,9
2120,8,88,122,13
2121,9,88,122,6
2122,10,88,122,7
2123,11,88,122,3
2124,12,88,122,7
2125,13,88,122,6
2126,14,88,122,2
2127,15,88,122,11
2128,16,88,122,2
2129,17,88,122,4
2130,18,88,122,5
2131,19,88,122,1
2132,20,88,122,0
2133,21,88,122,0
2134,22,88,122,1
2135,23,88,122,0
2136,0,89,123,0
2137,1,89,123,0
2138,2,89,123,0
2139,3,89,123,0
2140,4,89,123,0
2141,5,89,123,1
2142,6,89,123,2
2143,7,89,123,11
2144,8,89,123,10
2145,9,89,123,3
2146,10,89,123,6
2147,11,89,123,1
2148,12,89,123,7
2149,13,89,123,6
2150,14,89,123,13
2151,15,89,123,5
2152,16,89,123,6
2153,17,89,123,1
2154,18,89,123,3
2155,19,89,123,1
2156,20,89,123,0
2157,21,89,123,2
2158,22,89,123,3
2159,23,89,123,0
2160,0,90,126,0
2161,1,90,126,1
2162,2,90,126,0
2163,3,90,126,0
2164,4,90,126,0
2165,5,90,126,2
2166,6,90,126,4
2167,7,90,126,6
2168,8,90,126,9
2169,9,90,126,6
2170,10,90,126,6
2171,11,90,126,3
2172,12,90,126,10
2173,13,90,126,6
2174,14,90,126,3
2175,15,90,126,1
2176,16,90,126,2
2177,17,90,126,1
2178,18,90,126,3
2179,19,90,126,1
2180,20,90,126,1
2181,21,90,126,1
2182,22,90,126,1
2183,23,90,126,0
2184,0,91,127,0
2185,1,91,127,0
2186,2,91,127,0
2187,3,91,127,0
2188,4,91,127,1
2189,5,91,127,2
2190,6,91,127,5
2191,7,91,127,7
2192,8,91,127,12
2193,9,91,127,4
2194,10,91,127,5
2195,11,91,127,4
2196,12,91,127,7
2197,13,91,127,5
2198,14,91,127,7
2199,15,91,127,5
2200,16,91,127,4
2201,17,91,127,8
2202,18,91,127,2
2203,19,91,127,4
2204,20,91,127,3
2205,21,91,127,2
2206,22,91,127,1
2207,23,91,127,0
2208,0,92,128,0
2209,1,92,128,0
2210,2,92,128,0
2211,3,92,128,0
2212,4,92,128,0
2213,5,92,128,1
2214,6,92,128,6
2215,7,92,128,7
2216,8,92,128,7
2217,9,92,128,8
2218,10,92,128,4
2219,11,92,128,7
2220,12,92,128,11
2221,13,92,128,8
2222,14,92,128,2
2223,15,92,128,5
2224,16,92,128,2
2225,17,92,128,4
2226,18,92,128,5
2227,19,92,128,1
2228,20,92,128,4
2229,21,92,128,0
2230,22,92,128,1
2231,23,92,128,0
2232,0,93,129,0
2233,1,93,129,0
2234,2,93,129,0
2235,3,93,129,0
2236,4,93,129,0
2237,5,93,129,1
2238,6,93,129,5
2239,7,93,129,7
2240,8,93,129,15
2241,9,93,129,8
2242,10,93,129,9
2243,11,93,129,2
2244,12,93,129,5
2245,13,93,129,15
2246,14,93,129,3
2247,15,93,129,4
2248,16,93,129,3
2249,17,93,129,4
2250,18,93,129,4
2251,19,93,129,1
2252,20,93,129,0
2253,21,93,129,0
2254,22,93,129,1
2255,23,93,129,0
2256,0,94,130,0
2257,1,94,130,0
2258,2,94,130,0
2259,3,94,130,0
2260,4,94,130,0
2261,5,94,130,3
2262,6,94,130,4
2263,7,94,130,9
2264,8,94,130,13
2265,9,94,130,4
2266,10,94,130,5
2267,11,94,130,4
2268,12,94,130,13
2269,13,94,130,5
2270,14,94,130,5
2271,15,94,130,3
2272,16,94,130,0
2273,17,94,130,3
2274,18,94,130,5
2275,19,94,130,1
2276,20,94,130,3
2277,21,94,130,0
2278,22,94,130,2
2279,23,94,130,0
2280,0,95,133,0
2281,1,95,133,0
2282,2,95,133,0
2283,3,95,133,0
2284,4,95,133,1
2285,5,95,133,1
2286,6,95,133,4
2287,7,95,133,9
2288,8,95,133,11
2289,9,95,133,4
2290,10,95,133,7
2291,11,95,133,1
2292,12,95,133,9
2293,13,95,133,9
2294,14,95,133,4
2295,15,95,133,6
2296,16,95,133,1
2297,17,95,133,3
2298,18,95,133,1
2299,19,95,133,0
2300,20,95,133,2
2301,21,95,133,1
2302,22,95,133,2
2303,23,95,133,0
2304,0,96,134,0
2305,1,96,134,0
2306,2,96,134,0
2307,3,96,134,0
2308,4,96,134,0
2309,5,96,134,1
2310,6,96,134,5
2311,7,96,134,6
2312,8,96,134,9
2313,9,96,134,9
2314,10,96,134,3
2315,11,96,134,5
2316,12,96,134,5
2317,13,96,134,5
2318,14,96,134,4
2319,15,96,134,8
2320,16,96,134,5
2321,17,96,134,4
2322,18,96,134,1
2323,19,96,134,3
2324,20,96,134,2
2325,21,96,134,0
2326,22,96,134,1
2327,23,96,134,0
2328,0,97,135,0
2329,1,97,135,0
2330,2,97,135,0
2331,3,97,135,0
2332,4,97,135,0
2333,5,97,135,1
2334,6,97,135,4
2335,7,97,135,11
2336,8,97,135,10
2337,9,97,135,7
2338,10,97,135,2
2339,11,97,135,6
2340,12,97,135,13
2341,13,97,135,7
2342,14,97,135,8
2343,15,97,135,5
2344,16,97,135,5
2345,17,97,135,3
2346,18,97,135,6
2347,19,97,135,2
2348,20,97,135,0
2349,21,97,135,0
2350,22,97,135,1
2351,23,97,135,1
2352,0,98,136,0
2353,1,98,136,0
2354,2,98,136,0
2355,3,98,136,0
2356,4,98,136,0
2357,5,98,136,1
2358,6,98,136,4
2359,7,98,136,8
2360,8,98,136,11
2361,9,98,136,5
2362,10,98,136,5
2363,11,98,136,5
2364,12,98,136,9
2365,13,98,136,10
2366,14,98,136,6
2367,15,98,136,3
2368,16,98,136,5
2369,17,98,136,5
2370,18,98,136,2
2371,19,98,136,3
2372,20,98,136,0
2373,21,98,136,0
2374,22,98,136,0
2375,23,98,136,0
2376,0,99,137,0
2377,1,99,137,0
2378,2,99,137,0
2379,3,99,137,0
2380,4,99,137,0
2381,5,99,137,1
2382,6,99,137,3
2383,7,99,137,9
2384,8,99,137,12
2385,9,99,137,3
2386,10,99,137,4
2387,11,99,137,6
2388,12,99,137,9
2389,13,99,137,9
2390,14,99,137,1
2391,15,99,137,3
2392,16,99,137,1
2393,17,99,137,0
2394,18,99,137,3
2395,19,99,137,2
2396,20,99,137,0
2397,21,99,137,0
2398,22,99,137,2
2399,23,99,137,0
2400,0,100,140,0
2401,1,100,140,0
2402,2,100,140,0
2403,3,100,140,0
2404,4,100,140,0
2405,5,100,140,1
2406,6,100,140,5
2407,7,100,140,11
2408,8,100,140,10
2409,9,100,140,3
2410,10,100,140,4
2411,11,100,140,3
2412,12,100,140,6
2413,13,100,140,6
2414,14,100,140,4
2415,15,100,140,2
2416,16,100,140,2
2417,17,100,140,0
2418,18,100,140,1
2419,19,100,140,1
2420,20,100,140,0
2421,21,100,140,0
2422,22,100,140,1
2423,23,100,140,0
2424,0,101,141,0
2425,1,101,141,0
2426,2,101,141,0
2427,3,101,141,0
2428,4,101,141,0
2429,5,101,141,1
2430,6,101,141,4
2431,7,101,141,8
2432,8,101,141,11
2433,9,101,141,5
2434,10,101,141,4
2435,11,101,141,5
2436,12,101,141,4
2437,13,101,141,8
2438,14,101,141,6
2439,15,101,141,2
2440,16,101,141,2
2441,17,101,141,4
2442,18,101,141,4
2443,19,101,141,2
2444,20,101,141,2
2445,21,101,141,0
2446,22,101,141,1
2447,23,101,141,1
2448,0,102,142,0
2449,1,102,142,0
2450,2,102,142,0
2451,3,102,142,0
2452,4,102,142,0
2453,5,102,142,2
2454,6,102,142,2
2455,7,102,142,6
2456,8,102,142,13
2457,9,102,142,12
2458,10,102,142,9
2459,11,102,142,1
2460,12,102,142,5
2461,13,102,142,9
2462,14,102,142,7
2463,15,102,142,3
2464,16,102,142,1
2465,17,102,142,4
2466,18,102,142,1
2467,19,102,142,2
2468,20,102,142,0
2469,21,102,142,1
2470,22,102,142,1
2471,23,102,142,0
2472,0,103,143,0
2473,1,103,143,0
2474,2,103,143,0
2475,3,103,143,0
2476,4,103,143,0
2477,5,103,143,1
2478,6,103,143,2
2479,7,103,143,8
2480,8,103,143,16
2481,9,103,143,2
2482,10,103,143,7
2483,11,103,143,3
2484,12,103,143,5
2485,13,103,143,8
2486,14,103,143,7
2487,15,103,143,5
2488,16,103,143,1
2489,17,103,143,4
2490,18,103,143,2
2491,19,103,143,3
2492,20,103,143,0
2493,21,103,143,1
2494,22,103,143,1
2495,23,103,143,2
2496,0,104,144,0
2497,1,104,144,0
2498,2,104,144,0
2499,3,104,144,0
2500,4,104,144,0
2501,5,104,144,0
2502,6,104,144,1
2503,7,104,144,8
2504,8,104,144,8
2505,9,104,144,7
2506,10,104,144,5
2507,11,104,144,7
2508,12,104,144,1
2509,13,104,144,10
2510,14,104,144,5
2511,15,104,144,3
2512,16,104,144,4
2513,17,104,144,0
2514,18,104,144,5
2515,19,104,144,1
2516,20,104,144,1
2517,21,104,144,1
2518,22,104,144,0
2519,23,104,144,2
2520,0,105,147,0
2521,1,105,147,0
2522,2,105,147,0
2523,3,105,147,0
2524,4,105,147,0
2525,5,105,147,0
2526,6,105,147,0
2527,7,105,147,1
2528,8,105,147,1
2529,9,105,147,2
2530,10,105,147,3
2531,11,105,147,1
2532,12,105,147,3
2533,13,105,147,2
2534,14,105,147,1
2535,15,105,147,1
2536,16,105,147,1
2537,17,105,147,1
2538,18,105,147,3
2539,19,105,147,1
2540,20,105,147,1
2541,21,105,147,0
2542,22,105,147,0
2543,23,105,147,0
2544,0,106,148,0
2545,1,106,148,0
2546,2,106,148,0
2547,3,106,148,0
2548,4,106,148,0
2549,5,106,148,0
2550,6,106,148,3
2551,7,106,148,7
2552,8,106,148,8
2553,9,106,148,6
2554,10,106,148,6
2555,11,106,148,9
2556,12,106,148,5
2557,13,106,148,6
2558,14,106,148,4
2559,15,106,148,6
2560,16,106,148,2
2561,17,106,148,5
2562,18,106,148,4
2563,19,106,148,1
2564,20,106,148,1
2565,21,106,148,2
2566,22,106,148,1
2567,23,106,148,1
2568,0,107,149,0
2569,1,107,149,0
2570,2,107,149,0
2571,3,107,149,0
2572,4,107,149,0
2573,5,107,149,0
2574,6,107,149,5
2575,7,107,149,8
2576,8,107,149,9
2577,9,107,149,8
2578,10,107,149,6
2579,11,107,149,4
2580,12,107,149,5
2581,13,107,149,9
2582,14,107,149,1
2583,15,107,149,3
2584,16,107,149,2
2585,17,107,149,1
2586,18,107,149,1
2587,19,107,149,3
2588,20,107,149,3
2589,21,107,149,0
2590,22,107,149,2
2591,23,107,149,1
2592,0,108,150,0
2593,1,108,150,0
2594,2,108,150,0
2595,3,108,150,0
2596,4,108,150,0
2597,5,108,150,0
2598,6,108,150,4
2599,7,108,150,10
2600,8,108,150,10
2601,9,108,150,7
2602,10,108,150,6
2603,11,108,150,4
2604,12,108,150,6
2605,13,108,150,13
2606,14,108,150,5
2607,15,108,150,4
2608,16,108,150,3
2609,17,108,150,5
2610,18,108,150,5
2611,19,108,150,3
2612,20,108,150,5
2613,21,108,150,2
2614,22,108,150,1
2615,23,108,150,1
2616,0,109,151,0
2617,1,109,151,0
2618,2,109,151,0
2619,3,109,151,0
2620,4,109,151,0
2621,5,109,151,0
2622,6,109,151,5
2623,7,109,151,9
2624,8,109,151,10
2625,9,109,151,3
2626,10,109,151,6
2627,11,109,151,7
2628,12,109,151,5
